Date,Energy Balance [GWh],Energy Source
2021-02-03 13:00:00,0.64,Geothermal
2021-02-03 13:00:00,5.29,Hydro
2021-02-03 13:00:00,4.84,Photovoltaic
2021-02-03 13:00:00,21.44,Thermal
2021-02-03 13:00:00,3.33,Wind
2021-02-03 14:00:00,0.64,Geothermal
2021-02-03 14:00:00,5.89,Hydro
2021-02-03 14:00:00,4.06,Photovoltaic
2021-02-03 14:00:00,22.35,Thermal
2021-02-03 14:00:00,3.59,Wind
2021-02-03 15:00:00,0.64,Geothermal
2021-02-03 15:00:00,6.60,Hydro
2021-02-03 15:00:00,2.94,Photovoltaic
2021-02-03 15:00:00,22.49,Thermal
2021-02-03 15:00:00,3.73,Wind
2021-02-03 16:00:00,0.64,Geothermal
2021-02-03 16:00:00,7.18,Hydro
2021-02-03 16:00:00,0.91,Photovoltaic
2021-02-03 16:00:00,22.26,Thermal
2021-02-03 16:00:00,4.00,Wind
2021-02-03 17:00:00,0.64,Geothermal
2021-02-03 17:00:00,8.09,Hydro
2021-02-03 17:00:00,0.02,Photovoltaic
2021-02-03 17:00:00,22.71,Thermal
2021-02-03 17:00:00,4.20,Wind
2021-02-03 18:00:00,0.64,Geothermal
2021-02-03 18:00:00,7.76,Hydro
2021-02-03 18:00:00,0.00,Photovoltaic
2021-02-03 18:00:00,22.55,Thermal
2021-02-03 18:00:00,4.33,Wind
2021-02-03 19:00:00,0.64,Geothermal
2021-02-03 19:00:00,6.87,Hydro
2021-02-03 19:00:00,0.00,Photovoltaic
2021-02-03 19:00:00,21.88,Thermal
2021-02-03 19:00:00,4.46,Wind
2021-02-03 20:00:00,0.64,Geothermal
2021-02-03 20:00:00,5.35,Hydro
2021-02-03 20:00:00,0.00,Photovoltaic
2021-02-03 20:00:00,21.48,Thermal
2021-02-03 20:00:00,4.85,Wind
2021-02-03 21:00:00,0.64,Geothermal
2021-02-03 21:00:00,4.74,Hydro
2021-02-03 21:00:00,0.00,Photovoltaic
2021-02-03 21:00:00,19.74,Thermal
2021-02-03 21:00:00,4.90,Wind
2021-02-03 22:00:00,0.64,Geothermal
2021-02-03 22:00:00,3.79,Hydro
2021-02-03 22:00:00,0.00,Photovoltaic
2021-02-03 22:00:00,17.67,Thermal
2021-02-03 22:00:00,4.80,Wind
2021-02-03 23:00:00,0.64,Geothermal
2021-02-03 23:00:00,3.50,Hydro
2021-02-03 23:00:00,0.00,Photovoltaic
2021-02-03 23:00:00,15.15,Thermal
2021-02-03 23:00:00,4.91,Wind
2021-02-04 00:00:00,0.64,Geothermal
2021-02-04 00:00:00,3.16,Hydro
2021-02-04 00:00:00,0.00,Photovoltaic
2021-02-04 00:00:00,12.88,Thermal
2021-02-04 00:00:00,4.75,Wind
2021-02-04 01:00:00,0.64,Geothermal
2021-02-04 01:00:00,3.07,Hydro
2021-02-04 01:00:00,0.00,Photovoltaic
2021-02-04 01:00:00,13.49,Thermal
2021-02-04 01:00:00,4.27,Wind
2021-02-04 02:00:00,0.64,Geothermal
2021-02-04 02:00:00,2.96,Hydro
2021-02-04 02:00:00,0.00,Photovoltaic
2021-02-04 02:00:00,12.98,Thermal
2021-02-04 02:00:00,3.92,Wind
2021-02-04 03:00:00,0.64,Geothermal
2021-02-04 03:00:00,2.95,Hydro
2021-02-04 03:00:00,0.00,Photovoltaic
2021-02-04 03:00:00,13.22,Thermal
2021-02-04 03:00:00,3.62,Wind
2021-02-04 04:00:00,0.64,Geothermal
2021-02-04 04:00:00,2.99,Hydro
2021-02-04 04:00:00,0.00,Photovoltaic
2021-02-04 04:00:00,13.36,Thermal
2021-02-04 04:00:00,3.89,Wind
2021-02-04 05:00:00,0.64,Geothermal
2021-02-04 05:00:00,3.00,Hydro
2021-02-04 05:00:00,0.00,Photovoltaic
2021-02-04 05:00:00,13.71,Thermal
2021-02-04 05:00:00,4.21,Wind
