name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Provincia di Ancona,01/05/2021 23:00:00 PM,,centro_nord,100,overcast clouds,1008,92,287.88,0.31,0.0,145,1.38
Trieste,01/05/2021 23:00:00 PM,,nord,100,light rain,1008,96,288.17,0.63,0.0,138,1.62
Province of Palermo,01/05/2021 23:00:00 PM,,sicilia,100,overcast clouds,1014,74,290.7,0.0,0.0,268,1.75
Valle d'Aosta,01/05/2021 23:00:00 PM,,nord,100,snow,1008,99,274.16,2.92,2.3,277,1.45
Province of Turin,01/05/2021 23:00:00 PM,,nord,100,light rain,1005,91,281.58,0.54,0.0,302,2.16
L'Aquila,01/05/2021 23:00:00 PM,,centro_sud,100,light rain,1010,97,287.35,0.87,0.0,221,3.36
Potenza,01/05/2021 23:00:00 PM,,sud,100,overcast clouds,1012,79,288.97,0.11,0.0,213,5.29
Provincia di Campobasso,01/05/2021 23:00:00 PM,,centro_sud,99,overcast clouds,1011,96,288.54,0.17,0.0,213,3.01
Rome,01/05/2021 23:00:00 PM,,centro_sud,100,light rain,1011,95,289.92,0.43,0.0,157,3.4
Provincia di Genova,01/05/2021 23:00:00 PM,,nord,100,heavy intensity rain,1004,99,284.1,4.63,0.0,164,3.09
Florence,01/05/2021 23:00:00 PM,,centro_nord,100,light rain,1007,95,289.16,0.38,0.0,160,3.32
Provincia di Ancona,02/05/2021 00:00:00 AM,,centro_nord,100,overcast clouds,1007,92,287.88,0.31,0.0,138,2.22
Bari,02/05/2021 00:00:00 AM,,sud,100,overcast clouds,1011,70,291.61,0.18,0.0,163,4.16
Province of Palermo,02/05/2021 00:00:00 AM,,sicilia,100,overcast clouds,1015,78,290.09,0.0,0.0,266,1.89
Provincia di Genova,02/05/2021 00:00:00 AM,,nord,100,moderate rain,1004,99,284.28,1.78,0.0,167,2.82
Provincia di Campobasso,02/05/2021 00:00:00 AM,,centro_sud,99,overcast clouds,1010,94,288.64,0.17,0.0,214,3.6
Milan,02/05/2021 00:00:00 AM,,nord,100,heavy intensity rain,1003,98,286.98,8.67,0.0,328,0.45
L'Aquila,02/05/2021 00:00:00 AM,,centro_sud,100,light rain,1010,95,287.37,0.67,0.0,217,3.91
Naples,02/05/2021 00:00:00 AM,,sud,100,overcast clouds,1011,86,291.23,0.17,0.0,135,1.38
Provincia di Perugia,02/05/2021 00:00:00 AM,,centro_nord,100,light rain,1008,97,288.96,0.87,0.0,192,4.24
Trento,02/05/2021 00:00:00 AM,,nord,100,moderate rain,1004,97,287.47,1.64,0.0,155,1.33
Rome,02/05/2021 00:00:00 AM,,centro_sud,100,light rain,1010,94,289.83,0.3,0.0,173,4.28
Catanzaro,02/05/2021 00:00:00 AM,,calabria,100,overcast clouds,1013,53,293.75,0.0,0.0,305,1.78
Venice,02/05/2021 00:00:00 AM,,nord,100,light rain,1006,95,288.52,0.5,0.0,146,6.93
Sardinia,02/05/2021 00:00:00 AM,,sardegna,91,light rain,1014,97,285.26,0.25,0.0,238,5.2
Valle d'Aosta,02/05/2021 00:00:00 AM,,nord,100,snow,1008,97,274.49,2.92,1.44,278,2.65
Province of Turin,02/05/2021 00:00:00 AM,,nord,100,overcast clouds,1004,89,281.66,0.54,0.0,305,1.5
Trieste,02/05/2021 00:00:00 AM,,nord,100,light rain,1007,96,288.19,0.95,0.0,126,1.72
Potenza,02/05/2021 00:00:00 AM,,sud,100,overcast clouds,1012,80,288.28,0.11,0.0,214,4.23
Bologna,02/05/2021 00:00:00 AM,,nord,100,light rain,1004,95,288.18,0.45,0.0,120,3.17
Florence,02/05/2021 00:00:00 AM,,centro_nord,100,moderate rain,1007,95,288.94,1.63,0.0,194,4.66
Venice,02/05/2021 01:00:00 AM,,nord,100,light rain,1005,95,288.36,1.0,0.0,136,7.14
Trento,02/05/2021 01:00:00 AM,,nord,100,heavy intensity rain,1004,98,287.35,6.48,0.0,124,0.69
Trieste,02/05/2021 01:00:00 AM,,nord,100,light rain,1007,96,288.23,0.75,0.0,112,1.96
Florence,02/05/2021 01:00:00 AM,,centro_nord,100,moderate rain,1007,94,288.42,1.86,0.0,218,5.64
Valle d'Aosta,02/05/2021 01:00:00 AM,,nord,100,light rain,1008,95,274.62,0.44,1.44,279,3.05
Catanzaro,02/05/2021 01:00:00 AM,,calabria,99,overcast clouds,1013,59,292.98,0.0,0.0,289,2.16
Provincia di Ancona,02/05/2021 01:00:00 AM,,centro_nord,100,overcast clouds,1007,91,288.08,0.31,0.0,148,2.7
Provincia di Campobasso,02/05/2021 01:00:00 AM,,centro_sud,99,overcast clouds,1010,90,289.44,0.17,0.0,220,4.76
Milan,02/05/2021 01:00:00 AM,,nord,100,moderate rain,1003,97,286.51,3.25,0.0,17,1.69
Naples,02/05/2021 01:00:00 AM,,sud,100,overcast clouds,1012,89,290.7,0.17,0.0,159,2.73
Province of Turin,02/05/2021 01:00:00 AM,,nord,100,overcast clouds,1005,89,280.73,0.54,0.0,277,1.49
L'Aquila,02/05/2021 01:00:00 AM,,centro_sud,100,light rain,1010,94,287.36,0.65,0.0,218,4.32
Provincia di Perugia,02/05/2021 01:00:00 AM,,centro_nord,100,moderate rain,1008,94,288.78,1.67,0.0,212,6.04
Potenza,02/05/2021 01:00:00 AM,,sud,100,overcast clouds,1012,83,287.69,0.11,0.0,225,3.9
Bologna,02/05/2021 01:00:00 AM,,nord,100,moderate rain,1004,95,288.23,1.79,0.0,172,3.07
Rome,02/05/2021 01:00:00 AM,,centro_sud,100,light rain,1011,95,289.58,0.43,0.0,189,4.45
Provincia di Genova,02/05/2021 01:00:00 AM,,nord,100,light rain,1004,99,284.07,0.83,0.0,193,3.07
Province of Palermo,02/05/2021 01:00:00 AM,,sicilia,100,overcast clouds,1016,80,289.57,0.0,0.0,283,1.69
Bari,02/05/2021 01:00:00 AM,,sud,100,overcast clouds,1011,70,291.46,0.18,0.0,176,4.01
Sardinia,02/05/2021 01:00:00 AM,,sardegna,92,overcast clouds,1014,95,284.62,0.25,0.0,249,4.04
Bari,02/05/2021 02:00:00 AM,,sud,100,overcast clouds,1010,68,291.71,0.18,0.0,181,4.19
Valle d'Aosta,02/05/2021 02:00:00 AM,,nord,100,light snow,1008,93,274.38,0.44,0.15,275,3.23
Rome,02/05/2021 02:00:00 AM,,centro_sud,100,light rain,1011,96,289.4,0.54,0.0,189,4.71
Province of Palermo,02/05/2021 02:00:00 AM,,sicilia,100,overcast clouds,1015,84,288.66,0.0,0.0,298,1.52
Potenza,02/05/2021 02:00:00 AM,,sud,100,overcast clouds,1011,86,287.14,0.11,0.0,218,3.71
Venice,02/05/2021 02:00:00 AM,,nord,100,light rain,1004,95,288.19,0.58,0.0,146,7.17
Provincia di Campobasso,02/05/2021 02:00:00 AM,,centro_sud,99,overcast clouds,1009,89,289.32,0.17,0.0,226,5.6
Naples,02/05/2021 02:00:00 AM,,sud,100,overcast clouds,1011,90,290.32,0.17,0.0,189,3.6
Provincia di Perugia,02/05/2021 02:00:00 AM,,centro_nord,100,moderate rain,1009,93,288.6,1.65,0.0,215,6.24
Province of Turin,02/05/2021 02:00:00 AM,,nord,99,overcast clouds,1006,88,279.68,0.54,0.0,293,2.73
Trieste,02/05/2021 02:00:00 AM,,nord,100,light rain,1006,96,288.26,0.44,0.0,145,1.39
L'Aquila,02/05/2021 02:00:00 AM,,centro_sud,100,light rain,1009,90,287.03,0.32,0.0,224,4.66
Sardinia,02/05/2021 02:00:00 AM,,sardegna,94,light rain,1015,98,284.98,0.19,0.0,266,4.19
Provincia di Ancona,02/05/2021 02:00:00 AM,,centro_nord,100,light rain,1006,90,288.25,0.26,0.0,187,3.02
Milan,02/05/2021 02:00:00 AM,,nord,100,heavy intensity rain,1002,96,285.94,4.91,0.0,340,3.3
Bologna,02/05/2021 02:00:00 AM,,nord,100,moderate rain,1004,90,288.44,1.56,0.0,193,3.55
Provincia di Genova,02/05/2021 02:00:00 AM,,nord,100,moderate rain,1005,99,283.12,1.04,0.0,185,3.73
Trento,02/05/2021 02:00:00 AM,,nord,100,heavy intensity rain,1003,98,287.23,6.28,0.0,259,0.83
Catanzaro,02/05/2021 02:00:00 AM,,calabria,99,overcast clouds,1013,66,292.29,0.0,0.0,282,2.81
Florence,02/05/2021 02:00:00 AM,,centro_nord,100,moderate rain,1007,94,287.41,2.03,0.0,220,4.6
Naples,02/05/2021 03:00:00 AM,,sud,3,clear sky,1012,92,289.98,0.17,0.0,207,3.37
Provincia di Perugia,02/05/2021 03:00:00 AM,,centro_nord,55,light rain,1009,92,287.6,0.3,0.0,211,6.83
Provincia di Ancona,02/05/2021 03:00:00 AM,,centro_nord,100,light rain,1006,88,288.44,0.18,0.0,207,3.13
Provincia di Campobasso,02/05/2021 03:00:00 AM,,centro_sud,23,few clouds,1008,92,288.5,0.17,0.0,222,5.21
L'Aquila,02/05/2021 03:00:00 AM,,centro_sud,100,light rain,1009,92,286.66,0.22,0.0,233,4.04
Province of Palermo,02/05/2021 03:00:00 AM,,sicilia,100,overcast clouds,1016,85,287.88,0.0,0.0,296,1.71
Trento,02/05/2021 03:00:00 AM,,nord,100,heavy intensity rain,1003,97,286.7,7.8,0.0,301,0.97
Catanzaro,02/05/2021 03:00:00 AM,,calabria,97,overcast clouds,1013,69,292.18,0.0,0.0,281,4.09
Potenza,02/05/2021 03:00:00 AM,,sud,100,overcast clouds,1011,86,287.3,0.11,0.0,214,4.01
Valle d'Aosta,02/05/2021 03:00:00 AM,,nord,100,overcast clouds,1009,91,273.05,0.44,0.15,278,3.41
Trieste,02/05/2021 03:00:00 AM,,nord,100,light rain,1005,96,288.33,0.38,0.0,126,2.13
Florence,02/05/2021 03:00:00 AM,,centro_nord,100,overcast clouds,1007,94,287.05,2.03,0.0,219,5.2
Rome,02/05/2021 03:00:00 AM,,centro_sud,80,light rain,1011,97,288.81,0.44,0.0,196,3.05
Milan,02/05/2021 03:00:00 AM,,nord,98,moderate rain,1003,94,284.26,2.76,0.0,322,3.92
Sardinia,02/05/2021 03:00:00 AM,,sardegna,100,light rain,1015,95,284.07,0.13,0.0,282,4.39
Provincia di Genova,02/05/2021 03:00:00 AM,,nord,99,light rain,1006,98,282.16,0.24,0.0,168,3.06
Venice,02/05/2021 03:00:00 AM,,nord,100,heavy intensity rain,1003,95,288.12,4.37,0.0,150,7.68
Bologna,02/05/2021 03:00:00 AM,,nord,11,few clouds,1004,86,287.06,1.56,0.0,219,4.18
Province of Turin,02/05/2021 03:00:00 AM,,nord,26,scattered clouds,1006,85,278.79,0.54,0.0,298,3.51
Bari,02/05/2021 03:00:00 AM,,sud,100,overcast clouds,1010,67,291.97,0.18,0.0,197,3.83
Valle d'Aosta,02/05/2021 04:00:00 AM,,nord,76,broken clouds,1011,90,271.5,0.44,0.15,284,3.23
Bologna,02/05/2021 04:00:00 AM,,nord,11,few clouds,1004,84,286.46,1.56,0.0,213,4.08
Bari,02/05/2021 04:00:00 AM,,sud,100,overcast clouds,1010,67,291.82,0.18,0.0,198,4.19
Trento,02/05/2021 04:00:00 AM,,nord,100,moderate rain,1003,96,286.37,1.32,0.0,358,0.69
Provincia di Genova,02/05/2021 04:00:00 AM,,nord,96,light rain,1006,98,282.17,0.27,0.0,179,3.72
Provincia di Perugia,02/05/2021 04:00:00 AM,,centro_nord,66,broken clouds,1009,90,287.04,0.3,0.0,210,7.83
Trieste,02/05/2021 04:00:00 AM,,nord,100,light rain,1004,96,288.6,0.89,0.0,162,4.13
Naples,02/05/2021 04:00:00 AM,,sud,4,clear sky,1012,91,289.91,0.17,0.0,230,3.9
Province of Turin,02/05/2021 04:00:00 AM,,nord,25,scattered clouds,1007,82,278.11,0.54,0.0,293,3.87
Rome,02/05/2021 04:00:00 AM,,centro_sud,85,light rain,1011,97,287.86,0.42,0.0,209,2.38
Potenza,02/05/2021 04:00:00 AM,,sud,100,overcast clouds,1011,85,287.8,0.11,0.0,212,4.13
L'Aquila,02/05/2021 04:00:00 AM,,centro_sud,100,light rain,1009,93,286.35,0.15,0.0,232,4.06
Provincia di Campobasso,02/05/2021 04:00:00 AM,,centro_sud,36,scattered clouds,1008,92,288.5,0.17,0.0,225,5.07
Catanzaro,02/05/2021 04:00:00 AM,,calabria,98,overcast clouds,1013,70,292.16,0.0,0.0,281,4.32
Florence,02/05/2021 04:00:00 AM,,centro_nord,100,overcast clouds,1007,94,286.86,2.03,0.0,226,5.35
Provincia di Ancona,02/05/2021 04:00:00 AM,,centro_nord,78,broken clouds,1007,87,287.88,0.18,0.0,233,3.39
Milan,02/05/2021 04:00:00 AM,,nord,99,light rain,1004,91,284.33,0.39,0.0,307,2.58
Venice,02/05/2021 04:00:00 AM,,nord,100,moderate rain,1003,90,288.87,2.22,0.0,183,7.9
Province of Palermo,02/05/2021 04:00:00 AM,,sicilia,50,scattered clouds,1016,87,286.97,0.0,0.0,294,1.86
Sardinia,02/05/2021 04:00:00 AM,,sardegna,100,overcast clouds,1016,94,283.6,0.13,0.0,281,3.97
Province of Turin,02/05/2021 05:00:00 AM,,nord,17,few clouds,1007,81,277.41,0.54,0.0,295,4.06
Trento,02/05/2021 05:00:00 AM,,nord,100,moderate rain,1002,96,286.06,1.13,0.0,287,0.89
Naples,02/05/2021 05:00:00 AM,,sud,4,clear sky,1012,90,289.58,0.17,0.0,235,4.57
Bologna,02/05/2021 05:00:00 AM,,nord,9,clear sky,1004,84,286.02,1.56,0.0,232,3.83
L'Aquila,02/05/2021 05:00:00 AM,,centro_sud,99,overcast clouds,1009,92,285.85,0.15,0.0,234,4.23
Trieste,02/05/2021 05:00:00 AM,,nord,100,moderate rain,1004,93,288.84,3.66,0.0,188,5.64
Provincia di Genova,02/05/2021 05:00:00 AM,,nord,98,light rain,1006,98,282.04,0.22,0.0,177,2.94
Sardinia,02/05/2021 05:00:00 AM,,sardegna,100,overcast clouds,1016,94,283.27,0.13,0.0,284,2.59
Provincia di Ancona,02/05/2021 05:00:00 AM,,centro_nord,64,broken clouds,1007,85,287.2,0.18,0.0,225,4.17
Milan,02/05/2021 05:00:00 AM,,nord,99,overcast clouds,1004,91,284.37,0.39,0.0,268,2.43
Florence,02/05/2021 05:00:00 AM,,centro_nord,93,overcast clouds,1007,95,286.19,2.03,0.0,231,5.27
Rome,02/05/2021 05:00:00 AM,,centro_sud,73,broken clouds,1011,96,287.24,0.42,0.0,199,1.75
Potenza,02/05/2021 05:00:00 AM,,sud,100,overcast clouds,1011,87,287.72,0.11,0.0,205,4.2
Valle d'Aosta,02/05/2021 05:00:00 AM,,nord,59,broken clouds,1011,90,270.63,0.44,0.15,285,3.23
Bari,02/05/2021 05:00:00 AM,,sud,100,overcast clouds,1010,68,291.67,0.18,0.0,193,4.61
Province of Palermo,02/05/2021 05:00:00 AM,,sicilia,43,scattered clouds,1016,87,286.46,0.0,0.0,297,1.23
Venice,02/05/2021 05:00:00 AM,,nord,80,light rain,1003,87,288.18,0.14,0.0,203,6.88
Provincia di Perugia,02/05/2021 05:00:00 AM,,centro_nord,76,broken clouds,1009,87,287.03,0.3,0.0,208,8.51
Catanzaro,02/05/2021 05:00:00 AM,,calabria,99,overcast clouds,1013,74,291.68,0.0,0.0,287,5.05
Provincia di Campobasso,02/05/2021 05:00:00 AM,,centro_sud,36,scattered clouds,1008,90,288.29,0.17,0.0,226,5.43
Potenza,02/05/2021 06:00:00 AM,,sud,99,overcast clouds,1010,88,287.44,0.11,0.0,212,4.53
Provincia di Genova,02/05/2021 06:00:00 AM,,nord,98,light rain,1006,98,281.88,0.16,0.0,165,2.27
Sardinia,02/05/2021 06:00:00 AM,,sardegna,100,overcast clouds,1015,93,283.27,0.13,0.0,306,2.35
Bari,02/05/2021 06:00:00 AM,,sud,84,broken clouds,1010,69,291.57,0.18,0.0,188,4.7
Rome,02/05/2021 06:00:00 AM,,centro_sud,79,broken clouds,1012,95,286.96,0.42,0.0,190,2.15
Province of Turin,02/05/2021 06:00:00 AM,,nord,13,few clouds,1007,80,277.16,0.54,0.0,295,4.12
Trieste,02/05/2021 06:00:00 AM,,nord,91,moderate rain,1004,93,288.33,1.2,0.0,193,6.51
Naples,02/05/2021 06:00:00 AM,,sud,5,clear sky,1012,91,289.31,0.17,0.0,233,4.82
L'Aquila,02/05/2021 06:00:00 AM,,centro_sud,98,overcast clouds,1010,91,284.96,0.15,0.0,236,4.06
Venice,02/05/2021 06:00:00 AM,,nord,62,broken clouds,1003,89,287.35,0.14,0.0,215,6.68
Provincia di Perugia,02/05/2021 06:00:00 AM,,centro_nord,82,broken clouds,1009,87,286.82,0.3,0.0,207,7.71
Provincia di Campobasso,02/05/2021 06:00:00 AM,,centro_sud,33,scattered clouds,1008,90,287.5,0.17,0.0,229,4.93
Catanzaro,02/05/2021 06:00:00 AM,,calabria,87,overcast clouds,1013,80,290.75,0.0,0.0,289,5.98
Valle d'Aosta,02/05/2021 06:00:00 AM,,nord,49,scattered clouds,1012,90,270.23,0.44,0.15,288,3.12
Florence,02/05/2021 06:00:00 AM,,centro_nord,94,light rain,1008,93,286.14,0.12,0.0,240,5.69
Milan,02/05/2021 06:00:00 AM,,nord,99,light rain,1005,91,284.03,0.12,0.0,282,2.74
Provincia di Ancona,02/05/2021 06:00:00 AM,,centro_nord,62,broken clouds,1007,84,287.12,0.18,0.0,228,3.79
Trento,02/05/2021 06:00:00 AM,,nord,100,moderate rain,1003,98,285.85,2.0,0.0,306,1.19
Province of Palermo,02/05/2021 06:00:00 AM,,sicilia,39,scattered clouds,1016,86,286.25,0.0,0.0,289,1.15
Bologna,02/05/2021 06:00:00 AM,,nord,7,clear sky,1004,84,285.51,1.56,0.0,223,3.16
Province of Turin,02/05/2021 07:00:00 AM,,nord,11,few clouds,1008,79,277.55,0.54,0.0,296,4.0
Provincia di Perugia,02/05/2021 07:00:00 AM,,centro_nord,86,overcast clouds,1010,89,286.69,0.3,0.0,203,6.48
L'Aquila,02/05/2021 07:00:00 AM,,centro_sud,97,overcast clouds,1010,90,285.21,0.15,0.0,234,3.5
Provincia di Genova,02/05/2021 07:00:00 AM,,nord,99,overcast clouds,1007,98,281.83,0.16,0.0,155,1.93
Milan,02/05/2021 07:00:00 AM,,nord,100,overcast clouds,1005,90,284.01,0.12,0.0,294,2.55
Rome,02/05/2021 07:00:00 AM,,centro_sud,68,broken clouds,1012,93,287.49,0.42,0.0,199,2.85
Catanzaro,02/05/2021 07:00:00 AM,,calabria,83,broken clouds,1014,82,290.87,0.0,0.0,285,6.01
Sardinia,02/05/2021 07:00:00 AM,,sardegna,100,overcast clouds,1017,90,283.62,0.13,0.0,297,1.33
Bari,02/05/2021 07:00:00 AM,,sud,68,broken clouds,1010,68,292.34,0.18,0.0,191,5.38
Valle d'Aosta,02/05/2021 07:00:00 AM,,nord,43,scattered clouds,1012,88,270.78,0.44,0.15,289,3.01
Potenza,02/05/2021 07:00:00 AM,,sud,93,overcast clouds,1011,88,287.24,0.11,0.0,219,4.4
Province of Palermo,02/05/2021 07:00:00 AM,,sicilia,51,broken clouds,1016,81,287.33,0.0,0.0,323,1.5
Trieste,02/05/2021 07:00:00 AM,,nord,87,light rain,1005,91,288.36,0.75,0.0,204,6.92
Naples,02/05/2021 07:00:00 AM,,sud,10,clear sky,1013,92,289.43,0.17,0.0,243,4.1
Venice,02/05/2021 07:00:00 AM,,nord,62,broken clouds,1004,84,287.85,0.14,0.0,234,7.42
Florence,02/05/2021 07:00:00 AM,,centro_nord,96,overcast clouds,1009,90,285.59,0.12,0.0,245,5.38
Provincia di Ancona,02/05/2021 07:00:00 AM,,centro_nord,70,broken clouds,1008,82,287.67,0.18,0.0,234,4.25
Bologna,02/05/2021 07:00:00 AM,,nord,7,clear sky,1005,81,286.18,1.56,0.0,227,3.52
Trento,02/05/2021 07:00:00 AM,,nord,100,light rain,1004,98,285.84,0.75,0.0,298,0.76
Provincia di Campobasso,02/05/2021 07:00:00 AM,,centro_sud,35,scattered clouds,1009,89,288.02,0.17,0.0,233,4.79
Provincia di Perugia,02/05/2021 08:00:00 AM,,centro_nord,88,overcast clouds,1010,88,286.98,0.3,0.0,203,6.2
Trento,02/05/2021 08:00:00 AM,,nord,100,light rain,1005,97,285.8,0.47,0.0,339,1.04
Rome,02/05/2021 08:00:00 AM,,centro_sud,63,light rain,1013,89,288.09,0.16,0.0,224,5.14
Sardinia,02/05/2021 08:00:00 AM,,sardegna,100,overcast clouds,1017,84,284.41,0.13,0.0,273,1.17
Province of Palermo,02/05/2021 08:00:00 AM,,sicilia,59,broken clouds,1017,69,289.59,0.0,0.0,278,1.02
Naples,02/05/2021 08:00:00 AM,,sud,16,few clouds,1013,89,290.09,0.17,0.0,262,5.28
L'Aquila,02/05/2021 08:00:00 AM,,centro_sud,93,overcast clouds,1010,83,285.89,0.15,0.0,228,3.7
Potenza,02/05/2021 08:00:00 AM,,sud,94,overcast clouds,1011,78,288.33,0.11,0.0,230,4.72
Provincia di Campobasso,02/05/2021 08:00:00 AM,,centro_sud,38,scattered clouds,1009,85,289.15,0.17,0.0,239,4.67
Valle d'Aosta,02/05/2021 08:00:00 AM,,nord,38,scattered clouds,1011,85,273.59,0.44,0.15,276,3.29
Florence,02/05/2021 08:00:00 AM,,centro_nord,96,overcast clouds,1010,91,285.98,0.12,0.0,244,4.86
Bologna,02/05/2021 08:00:00 AM,,nord,8,clear sky,1006,78,287.69,1.56,0.0,247,4.04
Province of Turin,02/05/2021 08:00:00 AM,,nord,9,clear sky,1008,74,280.26,0.54,0.0,295,2.94
Trieste,02/05/2021 08:00:00 AM,,nord,87,light rain,1006,90,288.12,0.43,0.0,206,6.69
Bari,02/05/2021 08:00:00 AM,,sud,71,broken clouds,1011,65,293.91,0.18,0.0,199,5.92
Provincia di Genova,02/05/2021 08:00:00 AM,,nord,96,overcast clouds,1007,97,281.92,0.16,0.0,154,1.75
Milan,02/05/2021 08:00:00 AM,,nord,100,overcast clouds,1006,88,284.41,0.12,0.0,276,2.33
Catanzaro,02/05/2021 08:00:00 AM,,calabria,86,overcast clouds,1015,80,291.41,0.0,0.0,286,6.35
Venice,02/05/2021 08:00:00 AM,,nord,53,broken clouds,1005,83,288.27,0.14,0.0,232,6.94
Provincia di Ancona,02/05/2021 08:00:00 AM,,centro_nord,75,broken clouds,1008,82,288.03,0.18,0.0,226,3.49
Milan,02/05/2021 09:00:00 AM,,nord,26,scattered clouds,1006,78,285.91,0.12,0.0,281,2.78
Bologna,02/05/2021 09:00:00 AM,,nord,3,clear sky,1006,67,289.61,1.56,0.0,231,4.07
Valle d'Aosta,02/05/2021 09:00:00 AM,,nord,13,few clouds,1010,77,275.75,0.44,0.15,272,3.57
Provincia di Campobasso,02/05/2021 09:00:00 AM,,centro_sud,39,scattered clouds,1010,78,289.9,0.17,0.0,237,5.01
Provincia di Ancona,02/05/2021 09:00:00 AM,,centro_nord,99,overcast clouds,1009,75,289.22,0.18,0.0,223,4.1
Bari,02/05/2021 09:00:00 AM,,sud,71,broken clouds,1011,59,295.2,0.18,0.0,200,6.57
Sardinia,02/05/2021 09:00:00 AM,,sardegna,100,overcast clouds,1017,76,285.49,0.13,0.0,275,1.41
Rome,02/05/2021 09:00:00 AM,,centro_sud,99,overcast clouds,1014,82,288.06,0.16,0.0,217,5.13
L'Aquila,02/05/2021 09:00:00 AM,,centro_sud,69,broken clouds,1011,80,286.35,0.15,0.0,228,3.62
Naples,02/05/2021 09:00:00 AM,,sud,60,broken clouds,1014,80,290.5,0.17,0.0,266,5.59
Trento,02/05/2021 09:00:00 AM,,nord,100,light rain,1006,97,285.71,0.5,0.0,0,1.72
Venice,02/05/2021 09:00:00 AM,,nord,50,scattered clouds,1005,77,288.85,0.14,0.0,236,8.2
Catanzaro,02/05/2021 09:00:00 AM,,calabria,100,overcast clouds,1015,77,291.78,0.0,0.0,288,5.94
Provincia di Genova,02/05/2021 09:00:00 AM,,nord,100,overcast clouds,1008,97,281.82,0.16,0.0,151,1.52
Province of Palermo,02/05/2021 09:00:00 AM,,sicilia,100,overcast clouds,1017,54,291.64,0.0,0.0,306,1.57
Province of Turin,02/05/2021 09:00:00 AM,,nord,1,clear sky,1007,63,282.87,0.54,0.0,281,1.36
Trieste,02/05/2021 09:00:00 AM,,nord,50,light rain,1006,89,288.39,0.71,0.0,211,6.66
Florence,02/05/2021 09:00:00 AM,,centro_nord,100,light rain,1010,90,286.3,0.12,0.0,248,4.2
Provincia di Perugia,02/05/2021 09:00:00 AM,,centro_nord,100,overcast clouds,1011,89,286.96,0.3,0.0,199,5.26
Potenza,02/05/2021 09:00:00 AM,,sud,73,broken clouds,1012,64,289.26,0.11,0.0,231,5.43
Trieste,02/05/2021 10:00:00 AM,,nord,39,light rain,1007,89,288.9,0.56,0.0,212,6.47
Potenza,02/05/2021 10:00:00 AM,,sud,86,overcast clouds,1012,57,289.86,0.11,0.0,237,5.58
Province of Palermo,02/05/2021 10:00:00 AM,,sicilia,100,overcast clouds,1017,42,293.34,0.0,0.0,305,1.9
Bologna,02/05/2021 10:00:00 AM,,nord,4,clear sky,1007,61,290.37,1.56,0.0,240,6.03
Province of Turin,02/05/2021 10:00:00 AM,,nord,1,clear sky,1007,57,284.59,0.54,0.0,244,0.65
Venice,02/05/2021 10:00:00 AM,,nord,28,scattered clouds,1006,72,289.87,0.14,0.0,237,8.17
Naples,02/05/2021 10:00:00 AM,,sud,57,broken clouds,1015,78,290.72,0.17,0.0,262,6.73
Sardinia,02/05/2021 10:00:00 AM,,sardegna,100,overcast clouds,1018,67,287.01,0.13,0.0,269,2.07
Rome,02/05/2021 10:00:00 AM,,centro_sud,90,overcast clouds,1014,74,288.96,0.16,0.0,200,4.35
Valle d'Aosta,02/05/2021 10:00:00 AM,,nord,14,few clouds,1009,72,277.4,0.44,0.15,273,3.66
Provincia di Ancona,02/05/2021 10:00:00 AM,,centro_nord,99,overcast clouds,1009,73,289.58,0.18,0.0,221,4.8
Provincia di Genova,02/05/2021 10:00:00 AM,,nord,100,overcast clouds,1008,95,282.12,0.16,0.0,155,1.34
Milan,02/05/2021 10:00:00 AM,,nord,18,few clouds,1007,70,287.6,0.12,0.0,272,3.07
Catanzaro,02/05/2021 10:00:00 AM,,calabria,100,overcast clouds,1015,66,293.11,0.0,0.0,286,6.08
Bari,02/05/2021 10:00:00 AM,,sud,55,broken clouds,1011,53,296.09,0.18,0.0,208,6.25
Provincia di Campobasso,02/05/2021 10:00:00 AM,,centro_sud,29,scattered clouds,1011,71,290.96,0.17,0.0,237,5.63
L'Aquila,02/05/2021 10:00:00 AM,,centro_sud,74,broken clouds,1011,76,286.91,0.15,0.0,230,3.49
Trento,02/05/2021 10:00:00 AM,,nord,100,light rain,1007,97,285.0,0.71,0.0,7,2.37
Provincia di Perugia,02/05/2021 10:00:00 AM,,centro_nord,100,overcast clouds,1011,85,288.03,0.3,0.0,198,6.45
Florence,02/05/2021 10:00:00 AM,,centro_nord,99,overcast clouds,1011,79,287.57,0.12,0.0,249,5.45
Province of Palermo,02/05/2021 11:00:00 AM,,sicilia,94,overcast clouds,1017,37,294.47,0.0,0.0,298,2.24
Catanzaro,02/05/2021 11:00:00 AM,,calabria,100,overcast clouds,1015,58,294.37,0.0,0.0,282,6.62
Trento,02/05/2021 11:00:00 AM,,nord,100,light rain,1008,96,284.37,0.51,0.0,10,2.14
Trieste,02/05/2021 11:00:00 AM,,nord,47,light rain,1007,86,288.68,0.45,0.0,214,6.52
Bologna,02/05/2021 11:00:00 AM,,nord,6,clear sky,1007,58,290.99,1.56,0.0,234,6.39
L'Aquila,02/05/2021 11:00:00 AM,,centro_sud,73,broken clouds,1012,74,287.47,0.15,0.0,235,3.51
Sardinia,02/05/2021 11:00:00 AM,,sardegna,100,overcast clouds,1018,56,288.86,0.13,0.0,283,2.69
