Date,Renewable Generation [GWh],Energy Source
2021-01-11 06:00:00,3.59,Hydro
2021-01-11 06:00:00,0.00,Photovoltaic
2021-01-11 06:00:00,2.15,Wind
2021-01-11 07:00:00,2.35,Biomass
2021-01-11 07:00:00,0.62,Geothermal
2021-01-11 07:00:00,5.91,Hydro
2021-01-11 07:00:00,0.01,Photovoltaic
2021-01-11 07:00:00,1.99,Wind
2021-01-11 08:00:00,2.48,Biomass
2021-01-11 08:00:00,0.63,Geothermal
2021-01-11 08:00:00,7.91,Hydro
2021-01-11 08:00:00,0.72,Photovoltaic
2021-01-11 08:00:00,1.81,Wind
2021-01-11 09:00:00,2.49,Biomass
2021-01-11 09:00:00,0.62,Geothermal
2021-01-11 09:00:00,8.61,Hydro
2021-01-11 09:00:00,2.73,Photovoltaic
2021-01-11 09:00:00,1.45,Wind
2021-01-11 10:00:00,2.41,Biomass
2021-01-11 10:00:00,0.62,Geothermal
2021-01-11 10:00:00,7.63,Hydro
2021-01-11 10:00:00,4.97,Photovoltaic
2021-01-11 10:00:00,1.17,Wind
2021-01-11 11:00:00,2.40,Biomass
2021-01-11 11:00:00,0.62,Geothermal
2021-01-11 11:00:00,6.84,Hydro
2021-01-11 11:00:00,5.78,Photovoltaic
2021-01-11 11:00:00,1.05,Wind
2021-01-11 12:00:00,2.35,Biomass
2021-01-11 12:00:00,0.63,Geothermal
2021-01-11 12:00:00,5.96,Hydro
2021-01-11 12:00:00,5.76,Photovoltaic
2021-01-11 12:00:00,1.02,Wind
2021-01-11 13:00:00,2.31,Biomass
2021-01-11 13:00:00,0.63,Geothermal
2021-01-11 13:00:00,5.10,Hydro
2021-01-11 13:00:00,5.54,Photovoltaic
2021-01-11 13:00:00,1.08,Wind
2021-01-11 14:00:00,2.34,Biomass
2021-01-11 14:00:00,0.62,Geothermal
2021-01-11 14:00:00,4.85,Hydro
2021-01-11 14:00:00,4.26,Photovoltaic
2021-01-11 14:00:00,1.11,Wind
2021-01-11 15:00:00,2.37,Biomass
2021-01-11 15:00:00,0.62,Geothermal
2021-01-11 15:00:00,5.03,Hydro
2021-01-11 15:00:00,2.20,Photovoltaic
2021-01-11 15:00:00,1.08,Wind
2021-01-11 16:00:00,2.43,Biomass
2021-01-11 16:00:00,0.63,Geothermal
2021-01-11 16:00:00,6.77,Hydro
2021-01-11 16:00:00,0.36,Photovoltaic
2021-01-11 16:00:00,1.10,Wind
2021-01-11 17:00:00,2.57,Biomass
2021-01-11 17:00:00,0.63,Geothermal
2021-01-11 17:00:00,7.67,Hydro
2021-01-11 17:00:00,0.00,Photovoltaic
2021-01-11 17:00:00,0.98,Wind
2021-01-11 18:00:00,2.54,Biomass
2021-01-11 18:00:00,0.63,Geothermal
2021-01-11 18:00:00,8.67,Hydro
2021-01-11 18:00:00,0.00,Photovoltaic
2021-01-11 18:00:00,0.83,Wind
2021-01-11 19:00:00,2.50,Biomass
2021-01-11 19:00:00,0.63,Geothermal
2021-01-11 19:00:00,7.72,Hydro
2021-01-11 19:00:00,0.00,Photovoltaic
2021-01-11 19:00:00,0.75,Wind
2021-01-11 20:00:00,2.45,Biomass
2021-01-11 20:00:00,0.63,Geothermal
2021-01-11 20:00:00,5.98,Hydro
2021-01-11 20:00:00,0.00,Photovoltaic
2021-01-11 20:00:00,0.65,Wind
2021-01-11 21:00:00,2.45,Biomass
2021-01-11 21:00:00,0.63,Geothermal
2021-01-11 21:00:00,4.38,Hydro
2021-01-11 21:00:00,0.00,Photovoltaic
2021-01-11 21:00:00,0.69,Wind
2021-01-11 22:00:00,2.19,Biomass
2021-01-11 22:00:00,0.63,Geothermal
2021-01-11 22:00:00,3.74,Hydro
2021-01-11 22:00:00,0.00,Photovoltaic
2021-01-11 22:00:00,0.69,Wind
2021-01-11 23:00:00,2.01,Biomass
2021-01-11 23:00:00,0.63,Geothermal
2021-01-11 23:00:00,3.60,Hydro
2021-01-11 23:00:00,0.00,Photovoltaic
2021-01-11 23:00:00,0.72,Wind
2021-01-12 00:00:00,1.90,Biomass
2021-01-12 00:00:00,0.63,Geothermal
2021-01-12 00:00:00,3.22,Hydro
2021-01-12 00:00:00,0.00,Photovoltaic
2021-01-12 00:00:00,0.86,Wind
2021-01-12 01:00:00,1.79,Biomass
2021-01-12 01:00:00,0.63,Geothermal
2021-01-12 01:00:00,2.83,Hydro
2021-01-12 01:00:00,0.00,Photovoltaic
2021-01-12 01:00:00,1.00,Wind
2021-01-12 02:00:00,1.68,Biomass
2021-01-12 02:00:00,0.63,Geothermal
2021-01-12 02:00:00,2.75,Hydro
2021-01-12 02:00:00,0.00,Photovoltaic
2021-01-12 02:00:00,1.14,Wind
2021-01-12 03:00:00,1.71,Biomass
2021-01-12 03:00:00,0.63,Geothermal
2021-01-12 03:00:00,2.70,Hydro
2021-01-12 03:00:00,0.00,Photovoltaic
2021-01-12 03:00:00,1.40,Wind
2021-01-12 04:00:00,1.68,Biomass
2021-01-12 04:00:00,0.63,Geothermal
2021-01-12 04:00:00,2.74,Hydro
2021-01-12 04:00:00,0.00,Photovoltaic
2021-01-12 04:00:00,1.66,Wind
2021-01-12 05:00:00,1.84,Biomass
2021-01-12 05:00:00,0.63,Geothermal
2021-01-12 05:00:00,3.13,Hydro
2021-01-12 05:00:00,0.00,Photovoltaic
2021-01-12 05:00:00,1.76,Wind
2021-01-12 06:00:00,2.21,Biomass
2021-01-12 06:00:00,0.63,Geothermal
2021-01-12 06:00:00,3.77,Hydro
2021-01-12 06:00:00,0.00,Photovoltaic
2021-01-12 06:00:00,1.84,Wind
2021-01-12 07:00:00,2.47,Biomass
2021-01-12 07:00:00,0.63,Geothermal
2021-01-12 07:00:00,5.42,Hydro
2021-01-12 07:00:00,0.06,Photovoltaic
2021-01-12 07:00:00,2.05,Wind
2021-01-12 08:00:00,2.60,Biomass
2021-01-12 08:00:00,0.63,Geothermal
2021-01-12 08:00:00,7.34,Hydro
2021-01-12 08:00:00,1.07,Photovoltaic
2021-01-12 08:00:00,2.05,Wind
2021-01-12 09:00:00,2.57,Biomass
2021-01-12 09:00:00,0.63,Geothermal
2021-01-12 09:00:00,6.92,Hydro
2021-01-12 09:00:00,3.18,Photovoltaic
2021-01-12 09:00:00,2.04,Wind
2021-01-12 10:00:00,2.49,Biomass
2021-01-12 10:00:00,0.63,Geothermal
2021-01-12 10:00:00,6.29,Hydro
2021-01-12 10:00:00,5.80,Photovoltaic
2021-01-12 10:00:00,2.26,Wind
2021-01-12 11:00:00,2.38,Biomass
2021-01-12 11:00:00,0.63,Geothermal
2021-01-12 11:00:00,5.20,Hydro
2021-01-12 11:00:00,8.01,Photovoltaic
2021-01-12 11:00:00,2.45,Wind
2021-01-12 12:00:00,2.27,Biomass
2021-01-12 12:00:00,0.63,Geothermal
2021-01-12 12:00:00,4.77,Hydro
2021-01-12 12:00:00,7.81,Photovoltaic
2021-01-12 12:00:00,2.44,Wind
2021-01-12 13:00:00,2.23,Biomass
2021-01-12 13:00:00,0.63,Geothermal
2021-01-12 13:00:00,4.62,Hydro
2021-01-12 13:00:00,7.60,Photovoltaic
2021-01-12 13:00:00,2.33,Wind
2021-01-12 14:00:00,2.41,Biomass
2021-01-12 14:00:00,0.61,Geothermal
2021-01-12 14:00:00,4.70,Hydro
2021-01-12 14:00:00,5.68,Photovoltaic
2021-01-12 14:00:00,2.15,Wind
2021-01-12 15:00:00,2.53,Biomass
2021-01-12 15:00:00,0.60,Geothermal
2021-01-12 15:00:00,5.41,Hydro
2021-01-12 15:00:00,2.88,Photovoltaic
2021-01-12 15:00:00,2.09,Wind
2021-01-12 16:00:00,2.63,Biomass
2021-01-12 16:00:00,0.61,Geothermal
2021-01-12 16:00:00,6.31,Hydro
2021-01-12 16:00:00,0.52,Photovoltaic
2021-01-12 16:00:00,1.90,Wind
2021-01-12 17:00:00,2.64,Biomass
2021-01-12 17:00:00,0.62,Geothermal
2021-01-12 17:00:00,7.76,Hydro
2021-01-12 17:00:00,0.00,Photovoltaic
2021-01-12 17:00:00,1.91,Wind
2021-01-12 18:00:00,2.64,Biomass
2021-01-12 18:00:00,0.62,Geothermal
2021-01-12 18:00:00,8.03,Hydro
2021-01-12 18:00:00,0.00,Photovoltaic
2021-01-12 18:00:00,1.89,Wind
2021-01-12 19:00:00,2.66,Biomass
2021-01-12 19:00:00,0.62,Geothermal
2021-01-12 19:00:00,7.95,Hydro
2021-01-12 19:00:00,0.00,Photovoltaic
2021-01-12 19:00:00,2.08,Wind
2021-01-12 20:00:00,2.61,Biomass
2021-01-12 20:00:00,0.62,Geothermal
2021-01-12 20:00:00,6.08,Hydro
2021-01-12 20:00:00,0.00,Photovoltaic
2021-01-12 20:00:00,2.46,Wind
2021-01-12 21:00:00,2.53,Biomass
2021-01-12 21:00:00,0.62,Geothermal
2021-01-12 21:00:00,4.51,Hydro
2021-01-12 21:00:00,0.00,Photovoltaic
2021-01-12 21:00:00,2.73,Wind
2021-01-12 22:00:00,2.33,Biomass
2021-01-12 22:00:00,0.62,Geothermal
2021-01-12 22:00:00,4.02,Hydro
2021-01-12 22:00:00,0.00,Photovoltaic
2021-01-12 22:00:00,3.07,Wind
2021-01-12 23:00:00,2.17,Biomass
2021-01-12 23:00:00,0.62,Geothermal
2021-01-12 23:00:00,3.84,Hydro
2021-01-12 23:00:00,0.00,Photovoltaic
2021-01-12 23:00:00,3.49,Wind
2021-01-13 00:00:00,2.09,Biomass
2021-01-13 00:00:00,0.62,Geothermal
2021-01-13 00:00:00,3.46,Hydro
2021-01-13 00:00:00,0.00,Photovoltaic
2021-01-13 00:00:00,3.94,Wind
2021-01-13 01:00:00,1.97,Biomass
2021-01-13 01:00:00,0.62,Geothermal
2021-01-13 01:00:00,3.08,Hydro
2021-01-13 01:00:00,0.00,Photovoltaic
2021-01-13 01:00:00,3.97,Wind
2021-01-13 02:00:00,1.92,Biomass
2021-01-13 02:00:00,0.62,Geothermal
2021-01-13 02:00:00,3.08,Hydro
2021-01-13 02:00:00,0.00,Photovoltaic
2021-01-13 02:00:00,4.39,Wind
2021-01-13 03:00:00,1.86,Biomass
2021-01-13 03:00:00,0.62,Geothermal
2021-01-13 03:00:00,2.89,Hydro
2021-01-13 03:00:00,0.00,Photovoltaic
2021-01-13 03:00:00,4.73,Wind
2021-01-13 04:00:00,1.87,Biomass
2021-01-13 04:00:00,0.62,Geothermal
2021-01-13 04:00:00,2.93,Hydro
2021-01-13 04:00:00,0.00,Photovoltaic
2021-01-13 04:00:00,4.66,Wind
2021-01-13 05:00:00,2.00,Biomass
2021-01-13 05:00:00,0.62,Geothermal
2021-01-13 05:00:00,3.10,Hydro
2021-01-13 05:00:00,0.00,Photovoltaic
2021-01-13 05:00:00,4.76,Wind
2021-01-13 06:00:00,2.27,Biomass
2021-01-13 06:00:00,0.62,Geothermal
2021-01-13 06:00:00,4.04,Hydro
2021-01-13 06:00:00,0.00,Photovoltaic
2021-01-13 06:00:00,4.86,Wind
2021-01-13 07:00:00,2.62,Biomass
2021-01-13 07:00:00,0.62,Geothermal
2021-01-13 07:00:00,6.90,Hydro
2021-01-13 07:00:00,0.10,Photovoltaic
2021-01-13 07:00:00,4.46,Wind
2021-01-13 08:00:00,2.65,Biomass
2021-01-13 08:00:00,0.62,Geothermal
2021-01-13 08:00:00,8.87,Hydro
2021-01-13 08:00:00,1.49,Photovoltaic
2021-01-13 08:00:00,3.65,Wind
2021-01-13 09:00:00,2.61,Biomass
2021-01-13 09:00:00,0.61,Geothermal
2021-01-13 09:00:00,9.02,Hydro
2021-01-13 09:00:00,4.64,Photovoltaic
2021-01-13 09:00:00,3.00,Wind
2021-01-13 10:00:00,2.53,Biomass
2021-01-13 10:00:00,0.61,Geothermal
2021-01-13 10:00:00,6.95,Hydro
2021-01-13 10:00:00,7.90,Photovoltaic
2021-01-13 10:00:00,2.83,Wind
2021-01-13 11:00:00,2.49,Biomass
2021-01-13 11:00:00,0.61,Geothermal
2021-01-13 11:00:00,7.00,Hydro
2021-01-13 11:00:00,9.25,Photovoltaic
2021-01-13 11:00:00,2.75,Wind
2021-01-13 12:00:00,2.40,Biomass
2021-01-13 12:00:00,0.61,Geothermal
2021-01-13 12:00:00,6.10,Hydro
2021-01-13 12:00:00,9.47,Photovoltaic
2021-01-13 12:00:00,2.99,Wind
2021-01-13 13:00:00,2.44,Biomass
2021-01-13 13:00:00,0.61,Geothermal
2021-01-13 13:00:00,5.51,Hydro
2021-01-13 13:00:00,8.66,Photovoltaic
2021-01-13 13:00:00,2.93,Wind
2021-01-13 14:00:00,2.50,Biomass
2021-01-13 14:00:00,0.60,Geothermal
2021-01-13 14:00:00,5.57,Hydro
2021-01-13 14:00:00,6.95,Photovoltaic
2021-01-13 14:00:00,2.84,Wind
2021-01-13 15:00:00,2.62,Biomass
2021-01-13 15:00:00,0.61,Geothermal
2021-01-13 15:00:00,6.01,Hydro
2021-01-13 15:00:00,3.39,Photovoltaic
2021-01-13 15:00:00,2.75,Wind
2021-01-13 16:00:00,2.74,Biomass
2021-01-13 16:00:00,0.61,Geothermal
2021-01-13 16:00:00,6.80,Hydro
2021-01-13 16:00:00,0.61,Photovoltaic
2021-01-13 16:00:00,2.91,Wind
2021-01-13 17:00:00,2.84,Biomass
2021-01-13 17:00:00,0.61,Geothermal
2021-01-13 17:00:00,8.30,Hydro
2021-01-13 17:00:00,0.00,Photovoltaic
2021-01-13 17:00:00,3.39,Wind
2021-01-13 18:00:00,2.76,Biomass
2021-01-13 18:00:00,0.61,Geothermal
2021-01-13 18:00:00,8.76,Hydro
2021-01-13 18:00:00,0.00,Photovoltaic
2021-01-13 18:00:00,3.94,Wind
2021-01-13 19:00:00,2.68,Biomass
2021-01-13 19:00:00,0.61,Geothermal
2021-01-13 19:00:00,7.95,Hydro
2021-01-13 19:00:00,0.00,Photovoltaic
2021-01-13 19:00:00,4.10,Wind
2021-01-13 20:00:00,2.58,Biomass
2021-01-13 20:00:00,0.61,Geothermal
2021-01-13 20:00:00,6.17,Hydro
2021-01-13 20:00:00,0.00,Photovoltaic
2021-01-13 20:00:00,3.88,Wind
2021-01-13 21:00:00,2.49,Biomass
2021-01-13 21:00:00,0.61,Geothermal
2021-01-13 21:00:00,5.33,Hydro
2021-01-13 21:00:00,0.00,Photovoltaic
2021-01-13 21:00:00,3.61,Wind
2021-01-13 22:00:00,2.27,Biomass
2021-01-13 22:00:00,0.61,Geothermal
2021-01-13 22:00:00,4.12,Hydro
2021-01-13 22:00:00,0.00,Photovoltaic
2021-01-13 22:00:00,3.09,Wind
2021-01-13 23:00:00,2.09,Biomass
2021-01-13 23:00:00,0.61,Geothermal
2021-01-13 23:00:00,3.73,Hydro
2021-01-13 23:00:00,0.00,Photovoltaic
2021-01-13 23:00:00,2.60,Wind
2021-01-14 00:00:00,1.98,Biomass
2021-01-14 00:00:00,0.61,Geothermal
2021-01-14 00:00:00,3.52,Hydro
2021-01-14 00:00:00,0.00,Photovoltaic
2021-01-14 00:00:00,2.29,Wind
2021-01-14 01:00:00,1.86,Biomass
2021-01-14 01:00:00,0.61,Geothermal
2021-01-14 01:00:00,3.21,Hydro
2021-01-14 01:00:00,0.00,Photovoltaic
2021-01-14 01:00:00,2.31,Wind
2021-01-14 02:00:00,1.80,Biomass
2021-01-14 02:00:00,0.61,Geothermal
2021-01-14 02:00:00,2.95,Hydro
2021-01-14 02:00:00,0.00,Photovoltaic
2021-01-14 02:00:00,2.40,Wind
2021-01-14 03:00:00,1.78,Biomass
2021-01-14 03:00:00,0.61,Geothermal
2021-01-14 03:00:00,2.71,Hydro
2021-01-14 03:00:00,0.00,Photovoltaic
2021-01-14 03:00:00,2.83,Wind
2021-01-14 04:00:00,1.84,Biomass
2021-01-14 04:00:00,0.61,Geothermal
2021-01-14 04:00:00,2.79,Hydro
2021-01-14 04:00:00,0.00,Photovoltaic
2021-01-14 04:00:00,3.51,Wind
2021-01-14 05:00:00,1.97,Biomass
2021-01-14 05:00:00,0.61,Geothermal
2021-01-14 05:00:00,3.13,Hydro
2021-01-14 05:00:00,0.00,Photovoltaic
2021-01-14 05:00:00,4.32,Wind
2021-01-14 06:00:00,2.30,Biomass
2021-01-14 06:00:00,0.61,Geothermal
2021-01-14 06:00:00,4.41,Hydro
2021-01-14 06:00:00,0.00,Photovoltaic
2021-01-14 06:00:00,5.10,Wind
2021-01-14 07:00:00,2.57,Biomass
2021-01-14 07:00:00,0.61,Geothermal
2021-01-14 07:00:00,6.34,Hydro
2021-01-14 07:00:00,0.11,Photovoltaic
2021-01-14 07:00:00,5.80,Wind
2021-01-14 08:00:00,2.67,Biomass
2021-01-14 08:00:00,0.61,Geothermal
2021-01-14 08:00:00,7.80,Hydro
2021-01-14 08:00:00,1.48,Photovoltaic
2021-01-14 08:00:00,5.76,Wind
2021-01-14 09:00:00,2.63,Biomass
2021-01-14 09:00:00,0.61,Geothermal
2021-01-14 09:00:00,8.64,Hydro
2021-01-14 09:00:00,4.24,Photovoltaic
2021-01-14 09:00:00,5.78,Wind
2021-01-14 10:00:00,2.67,Biomass
2021-01-14 10:00:00,0.61,Geothermal
2021-01-14 10:00:00,7.21,Hydro
2021-01-14 10:00:00,6.90,Photovoltaic
2021-01-14 10:00:00,6.05,Wind
2021-01-14 11:00:00,2.69,Biomass
2021-01-14 11:00:00,0.61,Geothermal
2021-01-14 11:00:00,6.39,Hydro
2021-01-14 11:00:00,8.17,Photovoltaic
2021-01-14 11:00:00,6.03,Wind
2021-01-14 12:00:00,2.58,Biomass
2021-01-14 12:00:00,0.62,Geothermal
2021-01-14 12:00:00,5.62,Hydro
2021-01-14 12:00:00,8.35,Photovoltaic
2021-01-14 12:00:00,6.19,Wind
2021-01-14 13:00:00,2.59,Biomass
2021-01-14 13:00:00,0.62,Geothermal
2021-01-14 13:00:00,5.36,Hydro
2021-01-14 13:00:00,7.58,Photovoltaic
2021-01-14 13:00:00,6.20,Wind
2021-01-14 14:00:00,2.68,Biomass
2021-01-14 14:00:00,0.62,Geothermal
2021-01-14 14:00:00,5.48,Hydro
2021-01-14 14:00:00,6.06,Photovoltaic
2021-01-14 14:00:00,6.11,Wind
2021-01-14 15:00:00,2.69,Biomass
2021-01-14 15:00:00,0.62,Geothermal
2021-01-14 15:00:00,5.93,Hydro
2021-01-14 15:00:00,2.67,Photovoltaic
2021-01-14 15:00:00,6.11,Wind
2021-01-14 16:00:00,2.72,Biomass
2021-01-14 16:00:00,0.62,Geothermal
2021-01-14 16:00:00,6.95,Hydro
2021-01-14 16:00:00,0.45,Photovoltaic
2021-01-14 16:00:00,5.77,Wind
2021-01-14 17:00:00,2.70,Biomass
2021-01-14 17:00:00,0.62,Geothermal
2021-01-14 17:00:00,9.80,Hydro
2021-01-14 17:00:00,0.00,Photovoltaic
2021-01-14 17:00:00,4.88,Wind
2021-01-14 18:00:00,2.68,Biomass
2021-01-14 18:00:00,0.62,Geothermal
2021-01-14 18:00:00,9.36,Hydro
2021-01-14 18:00:00,0.00,Photovoltaic
2021-01-14 18:00:00,4.53,Wind
2021-01-14 19:00:00,2.63,Biomass
2021-01-14 19:00:00,0.62,Geothermal
2021-01-14 19:00:00,8.05,Hydro
2021-01-14 19:00:00,0.00,Photovoltaic
2021-01-14 19:00:00,4.33,Wind
2021-01-14 20:00:00,2.55,Biomass
2021-01-14 20:00:00,0.62,Geothermal
2021-01-14 20:00:00,6.64,Hydro
2021-01-14 20:00:00,0.00,Photovoltaic
2021-01-14 20:00:00,4.13,Wind
2021-01-14 21:00:00,2.46,Biomass
2021-01-14 21:00:00,0.62,Geothermal
2021-01-14 21:00:00,5.52,Hydro
2021-01-14 21:00:00,0.00,Photovoltaic
2021-01-14 21:00:00,4.21,Wind
2021-01-14 22:00:00,2.25,Biomass
2021-01-14 22:00:00,0.62,Geothermal
2021-01-14 22:00:00,4.59,Hydro
2021-01-14 22:00:00,0.00,Photovoltaic
2021-01-14 22:00:00,3.89,Wind
2021-01-14 23:00:00,2.16,Biomass
2021-01-14 23:00:00,0.62,Geothermal
2021-01-14 23:00:00,3.68,Hydro
2021-01-14 23:00:00,0.00,Photovoltaic
2021-01-14 23:00:00,3.49,Wind
2021-01-15 00:00:00,1.95,Biomass
2021-01-15 00:00:00,0.62,Geothermal
2021-01-15 00:00:00,2.87,Hydro
2021-01-15 00:00:00,0.00,Photovoltaic
2021-01-15 00:00:00,3.02,Wind
2021-01-15 01:00:00,1.83,Biomass
2021-01-15 01:00:00,0.62,Geothermal
2021-01-15 01:00:00,2.65,Hydro
2021-01-15 01:00:00,0.00,Photovoltaic
2021-01-15 01:00:00,2.72,Wind
2021-01-15 02:00:00,1.73,Biomass
2021-01-15 02:00:00,0.62,Geothermal
2021-01-15 02:00:00,2.55,Hydro
2021-01-15 02:00:00,0.00,Photovoltaic
2021-01-15 02:00:00,2.51,Wind
2021-01-15 03:00:00,1.70,Biomass
2021-01-15 03:00:00,0.62,Geothermal
2021-01-15 03:00:00,2.50,Hydro
2021-01-15 03:00:00,0.00,Photovoltaic
2021-01-15 03:00:00,2.21,Wind
2021-01-15 04:00:00,1.75,Biomass
2021-01-15 04:00:00,0.62,Geothermal
2021-01-15 04:00:00,2.61,Hydro
2021-01-15 04:00:00,0.00,Photovoltaic
2021-01-15 04:00:00,1.90,Wind
2021-01-15 05:00:00,1.95,Biomass
2021-01-15 05:00:00,0.62,Geothermal
2021-01-15 05:00:00,2.83,Hydro
2021-01-15 05:00:00,0.00,Photovoltaic
2021-01-15 05:00:00,1.95,Wind
2021-01-15 06:00:00,2.28,Biomass
2021-01-15 06:00:00,0.62,Geothermal
2021-01-15 06:00:00,3.56,Hydro
2021-01-15 06:00:00,0.00,Photovoltaic
2021-01-15 06:00:00,1.89,Wind
2021-01-15 07:00:00,2.53,Biomass
2021-01-15 07:00:00,0.62,Geothermal
2021-01-15 07:00:00,5.44,Hydro
2021-01-15 07:00:00,0.08,Photovoltaic
2021-01-15 07:00:00,2.00,Wind
2021-01-15 08:00:00,2.55,Biomass
2021-01-15 08:00:00,0.62,Geothermal
2021-01-15 08:00:00,8.99,Hydro
2021-01-15 08:00:00,0.95,Photovoltaic
2021-01-15 08:00:00,2.08,Wind
2021-01-15 09:00:00,2.58,Biomass
2021-01-15 09:00:00,0.62,Geothermal
2021-01-15 09:00:00,8.03,Hydro
2021-01-15 09:00:00,2.35,Photovoltaic
2021-01-15 09:00:00,2.20,Wind
2021-01-15 10:00:00,2.57,Biomass
2021-01-15 10:00:00,0.62,Geothermal
2021-01-15 10:00:00,7.73,Hydro
2021-01-15 10:00:00,2.76,Photovoltaic
2021-01-15 10:00:00,2.41,Wind
2021-01-15 11:00:00,2.53,Biomass
2021-01-15 11:00:00,0.62,Geothermal
2021-01-15 11:00:00,5.78,Hydro
2021-01-15 11:00:00,3.83,Photovoltaic
2021-01-15 11:00:00,2.59,Wind
2021-01-15 12:00:00,2.51,Biomass
2021-01-15 12:00:00,0.62,Geothermal
2021-01-15 12:00:00,5.24,Hydro
2021-01-15 12:00:00,3.82,Photovoltaic
2021-01-15 12:00:00,2.70,Wind
2021-01-15 13:00:00,2.53,Biomass
2021-01-15 13:00:00,0.62,Geothermal
2021-01-15 13:00:00,5.05,Hydro
2021-01-15 13:00:00,3.04,Photovoltaic
2021-01-15 13:00:00,2.46,Wind
2021-01-15 14:00:00,2.58,Biomass
2021-01-15 14:00:00,0.62,Geothermal
2021-01-15 14:00:00,5.49,Hydro
2021-01-15 14:00:00,2.52,Photovoltaic
2021-01-15 14:00:00,2.38,Wind
2021-01-15 15:00:00,2.61,Biomass
2021-01-15 15:00:00,0.62,Geothermal
2021-01-15 15:00:00,5.84,Hydro
2021-01-15 15:00:00,1.64,Photovoltaic
2021-01-15 15:00:00,2.58,Wind
2021-01-15 16:00:00,2.65,Biomass
2021-01-15 16:00:00,0.62,Geothermal
2021-01-15 16:00:00,7.18,Hydro
2021-01-15 16:00:00,0.38,Photovoltaic
2021-01-15 16:00:00,2.73,Wind
2021-01-15 17:00:00,2.67,Biomass
2021-01-15 17:00:00,0.62,Geothermal
2021-01-15 17:00:00,9.77,Hydro
2021-01-15 17:00:00,0.00,Photovoltaic
2021-01-15 17:00:00,2.72,Wind
2021-01-15 18:00:00,2.66,Biomass
2021-01-15 18:00:00,0.62,Geothermal
2021-01-15 18:00:00,10.77,Hydro
2021-01-15 18:00:00,0.00,Photovoltaic
2021-01-15 18:00:00,2.71,Wind
2021-01-15 19:00:00,2.64,Biomass
2021-01-15 19:00:00,0.62,Geothermal
2021-01-15 19:00:00,9.00,Hydro
2021-01-15 19:00:00,0.00,Photovoltaic
2021-01-15 19:00:00,2.87,Wind
2021-01-15 20:00:00,2.58,Biomass
2021-01-15 20:00:00,0.62,Geothermal
2021-01-15 20:00:00,6.22,Hydro
2021-01-15 20:00:00,0.00,Photovoltaic
2021-01-15 20:00:00,3.05,Wind
2021-01-15 21:00:00,2.54,Biomass
2021-01-15 21:00:00,0.62,Geothermal
2021-01-15 21:00:00,4.84,Hydro
2021-01-15 21:00:00,0.00,Photovoltaic
2021-01-15 21:00:00,3.22,Wind
2021-01-15 22:00:00,2.36,Biomass
2021-01-15 22:00:00,0.62,Geothermal
2021-01-15 22:00:00,4.06,Hydro
2021-01-15 22:00:00,0.00,Photovoltaic
2021-01-15 22:00:00,3.43,Wind
2021-01-15 23:00:00,2.27,Biomass
2021-01-15 23:00:00,0.62,Geothermal
2021-01-15 23:00:00,3.72,Hydro
2021-01-15 23:00:00,0.00,Photovoltaic
2021-01-15 23:00:00,3.83,Wind
2021-01-16 00:00:00,2.07,Biomass
2021-01-16 00:00:00,0.62,Geothermal
2021-01-16 00:00:00,3.75,Hydro
2021-01-16 00:00:00,0.00,Photovoltaic
2021-01-16 00:00:00,4.17,Wind
2021-01-16 01:00:00,1.96,Biomass
2021-01-16 01:00:00,0.62,Geothermal
2021-01-16 01:00:00,3.07,Hydro
2021-01-16 01:00:00,0.00,Photovoltaic
2021-01-16 01:00:00,4.28,Wind
2021-01-16 02:00:00,1.86,Biomass
2021-01-16 02:00:00,0.63,Geothermal
2021-01-16 02:00:00,2.88,Hydro
2021-01-16 02:00:00,0.00,Photovoltaic
2021-01-16 02:00:00,4.52,Wind
2021-01-16 03:00:00,1.81,Biomass
2021-01-16 03:00:00,0.63,Geothermal
2021-01-16 03:00:00,2.72,Hydro
2021-01-16 03:00:00,0.00,Photovoltaic
2021-01-16 03:00:00,4.40,Wind
2021-01-16 04:00:00,1.84,Biomass
2021-01-16 04:00:00,0.63,Geothermal
2021-01-16 04:00:00,2.80,Hydro
2021-01-16 04:00:00,0.00,Photovoltaic
2021-01-16 04:00:00,4.60,Wind
2021-01-16 05:00:00,1.91,Biomass
2021-01-16 05:00:00,0.63,Geothermal
2021-01-16 05:00:00,2.85,Hydro
2021-01-16 05:00:00,0.00,Photovoltaic
2021-01-16 05:00:00,4.76,Wind
2021-01-16 06:00:00,2.05,Biomass
2021-01-16 06:00:00,0.63,Geothermal
2021-01-16 06:00:00,3.11,Hydro
2021-01-16 06:00:00,0.00,Photovoltaic
2021-01-16 06:00:00,4.50,Wind
2021-01-16 07:00:00,2.12,Biomass
2021-01-16 07:00:00,0.63,Geothermal
2021-01-16 07:00:00,4.32,Hydro
2021-01-16 07:00:00,0.03,Photovoltaic
2021-01-16 07:00:00,4.31,Wind
2021-01-16 08:00:00,2.15,Biomass
2021-01-16 08:00:00,0.63,Geothermal
2021-01-16 08:00:00,5.86,Hydro
2021-01-16 08:00:00,1.14,Photovoltaic
2021-01-16 08:00:00,4.27,Wind
2021-01-16 09:00:00,2.20,Biomass
2021-01-16 09:00:00,0.63,Geothermal
2021-01-16 09:00:00,7.90,Hydro
2021-01-16 09:00:00,3.76,Photovoltaic
2021-01-16 09:00:00,4.16,Wind
