name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Trento,27/04/2021 04:15:01 AM,27/04/2021 02:15 AM,nord,90,fog,1009,10,6.31,0,0,158,1.21
Venice,27/04/2021 04:15:01 AM,27/04/2021 02:15 AM,nord,75,broken clouds,1010,93,11.09,0,0,40,1.54
Bologna,27/04/2021 04:14:27 AM,27/04/2021 02:15 AM,nord,75,moderate rain,1010,100,11.08,{'1h': 1.62},0,70,3.09
Trieste,27/04/2021 04:13:58 AM,27/04/2021 02:15 AM,nord,75,broken clouds,1010,87,10.94,0,0,0,1.03
Provincia di Perugia,27/04/2021 04:15:02 AM,27/04/2021 02:15 AM,centro_nord,75,broken clouds,1007,100,11.97,0,0,360,4.63
Florence,27/04/2021 04:13:01 AM,27/04/2021 02:15 AM,centro_nord,75,broken clouds,1007,82,12.48,0,0,0,2.06
Provincia di Ancona,27/04/2021 04:14:25 AM,27/04/2021 02:15 AM,centro_nord,90,light rain,1008,88,11.85,{'1h': 0.73},0,30,4.12
L'Aquila,27/04/2021 04:15:03 AM,27/04/2021 02:15 AM,centro_sud,15,few clouds,1010,56,9.59,0,0,50,1.54
Rome,27/04/2021 04:15:03 AM,27/04/2021 02:15 AM,centro_sud,0,clear sky,1006,45,15.46,0,0,170,3.6
L'Aquila,27/04/2021 04:15:03 AM,27/04/2021 02:15 AM,centro_sud,15,few clouds,1010,56,9.59,0,0,50,1.54
Rome,27/04/2021 04:15:03 AM,27/04/2021 02:15 AM,centro_sud,0,clear sky,1006,45,15.46,0,0,170,3.6
Provincia di Campobasso,27/04/2021 04:15:04 AM,27/04/2021 02:15 AM,centro_sud,100,overcast clouds,1007,89,11.7,0,0,287,0.45
Naples,27/04/2021 04:11:41 AM,27/04/2021 02:15 AM,sud,40,scattered clouds,1007,55,15.92,0,0,270,1.03
Bari,27/04/2021 04:15:04 AM,27/04/2021 02:15 AM,sud,0,clear sky,1007,94,13.88,0,0,170,1.54
Potenza,27/04/2021 04:15:05 AM,27/04/2021 02:15 AM,sud,83,broken clouds,1011,88,7.22,0,0,204,2.41
Province of Palermo,27/04/2021 04:15:05 AM,27/04/2021 02:15 AM,sicilia,100,overcast clouds,971,87,14.78,0,0,169,3.22
Sardinia,27/04/2021 04:15:05 AM,27/04/2021 02:15 AM,sardegna,100,overcast clouds,1005,89,15.56,0,0,287,2.24
Catanzaro,27/04/2021 04:14:29 AM,27/04/2021 02:15 AM,calabria,100,overcast clouds,1008,82,11.82,0,0,60,5.66
Valle d'Aosta,27/04/2021 04:30:05 AM,27/04/2021 02:30 AM,nord,100,overcast clouds,1002,83,5.42,0,0,115,1.16
Provincia di Genova,27/04/2021 04:30:05 AM,27/04/2021 02:30 AM,nord,100,moderate rain,1007,87,11.99,{'1h': 1.33},0,28,1.34
Province of Turin,27/04/2021 04:26:09 AM,27/04/2021 02:30 AM,nord,100,light rain,1006,95,8.48,{'1h': 0.19},0,345,0.58
Milan,27/04/2021 04:30:00 AM,27/04/2021 02:30 AM,nord,75,light rain,1010,87,10.34,{'1h': 0.42},0,80,1.54
Trento,27/04/2021 04:30:06 AM,27/04/2021 02:30 AM,nord,90,fog,1009,10,6.3,0,0,161,1.29
Venice,27/04/2021 04:30:06 AM,27/04/2021 02:30 AM,nord,75,broken clouds,1010,93,11.5,0,0,40,1.54
Bologna,27/04/2021 04:30:06 AM,27/04/2021 02:30 AM,nord,75,moderate rain,1010,100,11.08,{'1h': 1.15},0,70,3.09
Trieste,27/04/2021 04:30:07 AM,27/04/2021 02:30 AM,nord,90,overcast clouds,1010,87,10.93,0,0,110,1.54
Provincia di Perugia,27/04/2021 04:30:07 AM,27/04/2021 02:30 AM,centro_nord,75,broken clouds,1007,100,11.56,0,0,360,4.63
Florence,27/04/2021 04:30:07 AM,27/04/2021 02:30 AM,centro_nord,75,broken clouds,1007,82,12.38,0,0,0,2.06
Provincia di Ancona,27/04/2021 04:30:08 AM,27/04/2021 02:30 AM,centro_nord,90,overcast clouds,1008,88,11.85,0,0,30,4.12
L'Aquila,27/04/2021 04:30:08 AM,27/04/2021 02:30 AM,centro_sud,28,scattered clouds,1008,69,11.18,0,0,336,0.89
Rome,27/04/2021 04:29:33 AM,27/04/2021 02:30 AM,centro_sud,0,clear sky,1006,45,15.25,0,0,170,3.6
L'Aquila,27/04/2021 04:30:08 AM,27/04/2021 02:30 AM,centro_sud,28,scattered clouds,1008,69,11.18,0,0,336,0.89
Rome,27/04/2021 04:29:33 AM,27/04/2021 02:30 AM,centro_sud,0,clear sky,1006,45,15.25,0,0,170,3.6
Provincia di Campobasso,27/04/2021 04:30:08 AM,27/04/2021 02:30 AM,centro_sud,100,overcast clouds,1007,89,11.68,0,0,300,0.45
Naples,27/04/2021 04:30:09 AM,27/04/2021 02:30 AM,sud,40,scattered clouds,1007,55,15.86,0,0,270,1.03
Bari,27/04/2021 04:30:09 AM,27/04/2021 02:30 AM,sud,0,clear sky,1007,94,13.78,0,0,170,1.54
Potenza,27/04/2021 04:30:09 AM,27/04/2021 02:30 AM,sud,89,overcast clouds,1010,80,7.78,0,0,225,0.45
Province of Palermo,27/04/2021 04:26:46 AM,27/04/2021 02:30 AM,sicilia,100,overcast clouds,971,86,14.94,0,0,169,3.22
Sardinia,27/04/2021 04:30:10 AM,27/04/2021 02:30 AM,sardegna,100,overcast clouds,1005,89,15.56,0,0,290,2.24
Catanzaro,27/04/2021 04:30:10 AM,27/04/2021 02:30 AM,calabria,97,overcast clouds,1008,82,11.81,0,0,60,5.66
Valle d'Aosta,27/04/2021 04:45:10 AM,27/04/2021 02:45 AM,nord,100,overcast clouds,1003,83,5.4,0,0,135,0.89
Provincia di Genova,27/04/2021 04:43:22 AM,27/04/2021 02:45 AM,nord,100,light rain,1007,89,12.05,{'1h': 0.68},0,196,0.45
Province of Turin,27/04/2021 04:45:10 AM,27/04/2021 02:45 AM,nord,100,light rain,1006,95,8.49,{'1h': 0.24},0,35,0.55
Milan,27/04/2021 04:45:10 AM,27/04/2021 02:45 AM,nord,75,broken clouds,1010,93,10.26,0,0,50,1.03
Trento,27/04/2021 04:45:11 AM,27/04/2021 02:45 AM,nord,90,fog,1009,10,6.31,0,0,161,1.29
Venice,27/04/2021 04:45:11 AM,27/04/2021 02:45 AM,nord,40,scattered clouds,1010,87,11.3,0,0,60,1.54
Bologna,27/04/2021 04:45:11 AM,27/04/2021 02:45 AM,nord,75,light rain,1009,100,11.08,{'1h': 0.65},0,60,2.06
Trieste,27/04/2021 04:45:12 AM,27/04/2021 02:45 AM,nord,75,broken clouds,1009,87,10.93,0,0,140,2.06
Provincia di Perugia,27/04/2021 04:45:12 AM,27/04/2021 02:45 AM,centro_nord,75,broken clouds,1007,100,11.39,0,0,340,3.09
Florence,27/04/2021 04:45:12 AM,27/04/2021 02:45 AM,centro_nord,75,broken clouds,1007,77,12.61,0,0,0,5.14
Provincia di Ancona,27/04/2021 04:45:12 AM,27/04/2021 02:45 AM,centro_nord,90,overcast clouds,1008,87,11.69,0,0,50,3.6
L'Aquila,27/04/2021 04:45:13 AM,27/04/2021 02:45 AM,centro_sud,28,scattered clouds,1010,56,7.75,0,0,50,1.54
Rome,27/04/2021 04:42:40 AM,27/04/2021 02:45 AM,centro_sud,0,clear sky,1006,48,14.92,0,0,160,3.6
L'Aquila,27/04/2021 04:45:13 AM,27/04/2021 02:45 AM,centro_sud,28,scattered clouds,1010,56,7.75,0,0,50,1.54
Rome,27/04/2021 04:42:40 AM,27/04/2021 02:45 AM,centro_sud,0,clear sky,1006,48,14.92,0,0,160,3.6
Provincia di Campobasso,27/04/2021 04:45:14 AM,27/04/2021 02:45 AM,centro_sud,100,overcast clouds,1005,87,9.99,0,0,230,1.49
Naples,27/04/2021 04:41:07 AM,27/04/2021 02:45 AM,sud,40,scattered clouds,1007,55,15.86,0,0,270,1.03
Bari,27/04/2021 04:45:14 AM,27/04/2021 02:45 AM,sud,0,clear sky,1007,88,13.99,0,0,180,2.06
Potenza,27/04/2021 04:45:14 AM,27/04/2021 02:45 AM,sud,89,overcast clouds,1010,80,7.78,0,0,334,0.45
Province of Palermo,27/04/2021 04:45:15 AM,27/04/2021 02:45 AM,sicilia,100,overcast clouds,971,83,15.16,0,0,165,3.27
Sardinia,27/04/2021 04:45:15 AM,27/04/2021 02:45 AM,sardegna,100,overcast clouds,1005,90,15.56,0,0,261,2.24
Catanzaro,27/04/2021 04:45:16 AM,27/04/2021 02:45 AM,calabria,97,overcast clouds,1008,77,11.82,0,0,60,5.14
Valle d'Aosta,27/04/2021 05:15:00 AM,27/04/2021 03:15 AM,nord,100,overcast clouds,1002,83,5.43,0,0,113,0.45
Provincia di Genova,27/04/2021 05:15:00 AM,27/04/2021 03:15 AM,nord,100,overcast clouds,1007,85,12.13,0,0,77,2.24
Province of Turin,27/04/2021 05:15:00 AM,27/04/2021 03:15 AM,nord,100,light rain,1006,95,8.39,{'1h': 0.13},0,35,0.55
Milan,27/04/2021 05:15:01 AM,27/04/2021 03:15 AM,nord,75,broken clouds,1010,93,10.26,0,0,40,2.06
Trento,27/04/2021 05:15:01 AM,27/04/2021 03:15 AM,nord,90,fog,1008,100,6.28,0,0,161,1.29
Venice,27/04/2021 05:15:01 AM,27/04/2021 03:15 AM,nord,75,light rain,1010,87,11.13,{'1h': 0.1},0,0,1.03
Bologna,27/04/2021 05:15:02 AM,27/04/2021 03:15 AM,nord,75,drizzle,1009,100,11.08,0,0,70,2.57
Trieste,27/04/2021 05:15:02 AM,27/04/2021 03:15 AM,nord,90,overcast clouds,1009,87,10.94,0,0,130,1.03
Provincia di Perugia,27/04/2021 05:15:02 AM,27/04/2021 03:15 AM,centro_nord,40,scattered clouds,1006,100,11.15,0,0,350,4.12
Florence,27/04/2021 05:15:03 AM,27/04/2021 03:15 AM,centro_nord,75,broken clouds,1007,88,12.37,0,0,230,2.06
Provincia di Ancona,27/04/2021 05:15:11 AM,27/04/2021 03:15 AM,centro_nord,75,broken clouds,1008,87,11.51,0,0,40,4.12
L'Aquila,27/04/2021 05:15:11 AM,27/04/2021 03:15 AM,centro_sud,28,scattered clouds,1009,70,8.93,0,0,220,4.12
Rome,27/04/2021 05:11:28 AM,27/04/2021 03:15 AM,centro_sud,0,clear sky,1006,51,14.92,0,0,170,3.6
L'Aquila,27/04/2021 05:15:11 AM,27/04/2021 03:15 AM,centro_sud,28,scattered clouds,1009,70,8.93,0,0,220,4.12
Rome,27/04/2021 05:11:28 AM,27/04/2021 03:15 AM,centro_sud,0,clear sky,1006,51,14.92,0,0,170,3.6
Provincia di Campobasso,27/04/2021 05:15:12 AM,27/04/2021 03:15 AM,centro_sud,100,overcast clouds,1005,87,9.98,0,0,230,1.49
Naples,27/04/2021 05:10:23 AM,27/04/2021 03:15 AM,sud,40,scattered clouds,1007,72,15.24,0,0,0,1.03
Bari,27/04/2021 05:15:12 AM,27/04/2021 03:15 AM,sud,0,clear sky,1007,94,13.84,0,0,190,2.57
Potenza,27/04/2021 05:15:13 AM,27/04/2021 03:15 AM,sud,89,overcast clouds,1010,79,7.78,0,0,293,0.45
Province of Palermo,27/04/2021 05:13:16 AM,27/04/2021 03:15 AM,sicilia,100,overcast clouds,971,82,15.15,0,0,165,3.27
Sardinia,27/04/2021 05:15:13 AM,27/04/2021 03:15 AM,sardegna,100,overcast clouds,1005,91,15.56,0,0,270,2.24
Catanzaro,27/04/2021 05:15:13 AM,27/04/2021 03:15 AM,calabria,97,overcast clouds,1008,77,11.82,0,0,60,6.69
Valle d'Aosta,27/04/2021 05:30:13 AM,27/04/2021 03:30 AM,nord,100,overcast clouds,1002,83,5.23,0,0,123,1.16
Provincia di Genova,27/04/2021 05:30:14 AM,27/04/2021 03:30 AM,nord,100,overcast clouds,1007,84,12.06,0,0,338,3.13
Province of Turin,27/04/2021 05:30:14 AM,27/04/2021 03:30 AM,nord,100,overcast clouds,1006,95,8.27,0,0,51,0.54
Milan,27/04/2021 05:30:00 AM,27/04/2021 03:30 AM,nord,75,broken clouds,1010,93,10.26,0,0,40,2.06
Trento,27/04/2021 05:30:14 AM,27/04/2021 03:30 AM,nord,90,fog,1008,100,6.19,0,0,161,1.2
Venice,27/04/2021 05:30:15 AM,27/04/2021 03:30 AM,nord,75,broken clouds,1010,87,11.11,0,0,0,1.03
Bologna,27/04/2021 05:30:15 AM,27/04/2021 03:30 AM,nord,75,drizzle,1009,100,11.08,0,0,70,2.57
Trieste,27/04/2021 05:30:15 AM,27/04/2021 03:30 AM,nord,90,overcast clouds,1009,87,10.93,0,0,130,1.03
Provincia di Perugia,27/04/2021 05:30:16 AM,27/04/2021 03:30 AM,centro_nord,40,scattered clouds,1006,100,11.03,0,0,350,4.12
Florence,27/04/2021 05:28:42 AM,27/04/2021 03:30 AM,centro_nord,75,broken clouds,1007,88,12.48,0,0,230,2.06
Provincia di Ancona,27/04/2021 05:30:16 AM,27/04/2021 03:30 AM,centro_nord,75,broken clouds,1008,87,11.41,0,0,40,4.12
L'Aquila,27/04/2021 05:30:16 AM,27/04/2021 03:30 AM,centro_sud,30,scattered clouds,1009,70,8.89,0,0,220,4.12
Rome,27/04/2021 05:28:37 AM,27/04/2021 03:30 AM,centro_sud,0,clear sky,1006,51,14.91,0,0,170,3.6
L'Aquila,27/04/2021 05:30:16 AM,27/04/2021 03:30 AM,centro_sud,30,scattered clouds,1009,70,8.89,0,0,220,4.12
Rome,27/04/2021 05:28:37 AM,27/04/2021 03:30 AM,centro_sud,0,clear sky,1006,51,14.91,0,0,170,3.6
Provincia di Campobasso,27/04/2021 05:30:17 AM,27/04/2021 03:30 AM,centro_sud,99,overcast clouds,1005,88,9.99,0,0,228,1.68
Naples,27/04/2021 05:30:17 AM,27/04/2021 03:30 AM,sud,40,scattered clouds,1007,72,15.6,0,0,0,1.03
Bari,27/04/2021 05:30:17 AM,27/04/2021 03:30 AM,sud,0,clear sky,1007,94,13.84,0,0,190,2.57
Potenza,27/04/2021 05:30:18 AM,27/04/2021 03:30 AM,sud,91,overcast clouds,1010,79,7.78,0,0,293,0.45
Province of Palermo,27/04/2021 05:30:18 AM,27/04/2021 03:30 AM,sicilia,100,overcast clouds,971,84,13.96,0,0,167,2.63
Sardinia,27/04/2021 05:30:18 AM,27/04/2021 03:30 AM,sardegna,100,overcast clouds,1005,91,15.56,0,0,280,2.24
Catanzaro,27/04/2021 05:30:19 AM,27/04/2021 03:30 AM,calabria,93,overcast clouds,1008,77,11.81,0,0,60,6.69
Valle d'Aosta,27/04/2021 05:45:18 AM,27/04/2021 03:45 AM,nord,100,overcast clouds,1002,83,5.24,0,0,123,1.16
Provincia di Genova,27/04/2021 05:45:19 AM,27/04/2021 03:45 AM,nord,100,overcast clouds,1007,83,12.06,0,0,41,1.79
Province of Turin,27/04/2021 05:45:19 AM,27/04/2021 03:45 AM,nord,100,overcast clouds,1006,96,8.18,0,0,51,0.54
Milan,27/04/2021 05:44:05 AM,27/04/2021 03:45 AM,nord,75,broken clouds,1009,93,10.26,0,0,50,1.54
Trento,27/04/2021 05:45:19 AM,27/04/2021 03:45 AM,nord,90,fog,1008,100,6.09,0,0,161,1.2
Venice,27/04/2021 05:45:20 AM,27/04/2021 03:45 AM,nord,75,broken clouds,1009,87,11.12,0,0,0,1.03
Bologna,27/04/2021 05:44:44 AM,27/04/2021 03:45 AM,nord,75,drizzle,1009,100,10.88,0,0,50,3.09
Trieste,27/04/2021 05:45:20 AM,27/04/2021 03:45 AM,nord,90,overcast clouds,1009,87,10.93,0,0,110,1.03
Provincia di Perugia,27/04/2021 05:45:20 AM,27/04/2021 03:45 AM,centro_nord,20,few clouds,1006,100,10.66,0,0,350,3.6
Florence,27/04/2021 05:45:21 AM,27/04/2021 03:45 AM,centro_nord,75,broken clouds,1007,88,12.46,0,0,230,2.57
Provincia di Ancona,27/04/2021 05:45:21 AM,27/04/2021 03:45 AM,centro_nord,75,broken clouds,1008,82,11.54,0,0,40,1.54
L'Aquila,27/04/2021 05:45:21 AM,27/04/2021 03:45 AM,centro_sud,30,scattered clouds,1008,72,10.76,0,0,36,0.89
Rome,27/04/2021 05:41:11 AM,27/04/2021 03:45 AM,centro_sud,0,clear sky,1005,48,15.12,0,0,180,3.09
L'Aquila,27/04/2021 05:45:21 AM,27/04/2021 03:45 AM,centro_sud,30,scattered clouds,1008,72,10.76,0,0,36,0.89
Rome,27/04/2021 05:41:11 AM,27/04/2021 03:45 AM,centro_sud,0,clear sky,1005,48,15.12,0,0,180,3.09
Provincia di Campobasso,27/04/2021 05:45:22 AM,27/04/2021 03:45 AM,centro_sud,99,overcast clouds,1005,87,9.99,0,0,228,1.68
Naples,27/04/2021 05:43:16 AM,27/04/2021 03:45 AM,sud,40,scattered clouds,1007,63,15.84,0,0,0,1.03
Bari,27/04/2021 05:45:22 AM,27/04/2021 03:45 AM,sud,0,clear sky,1007,88,14.06,0,0,190,2.57
Potenza,27/04/2021 05:45:22 AM,27/04/2021 03:45 AM,sud,91,overcast clouds,1010,80,7.78,0,0,243,0.89
Province of Palermo,27/04/2021 05:42:21 AM,27/04/2021 03:45 AM,sicilia,100,overcast clouds,971,84,14.05,0,0,167,2.63
Sardinia,27/04/2021 05:45:23 AM,27/04/2021 03:45 AM,sardegna,100,overcast clouds,1005,91,15.56,0,0,287,2.68
Catanzaro,27/04/2021 05:45:23 AM,27/04/2021 03:45 AM,calabria,93,overcast clouds,1007,77,11.82,0,0,70,6.17
Valle d'Aosta,27/04/2021 06:15:00 AM,27/04/2021 04:15 AM,nord,100,overcast clouds,1002,84,5.13,0,0,90,0.89
Provincia di Genova,27/04/2021 06:15:00 AM,27/04/2021 04:15 AM,nord,100,overcast clouds,1005,95,11.66,0,0,3,2.43
Province of Turin,27/04/2021 06:15:00 AM,27/04/2021 04:15 AM,nord,100,overcast clouds,1006,96,8.18,0,0,51,0.54
Milan,27/04/2021 06:15:01 AM,27/04/2021 04:15 AM,nord,75,broken clouds,1009,93,10.26,0,0,30,1.54
Trento,27/04/2021 06:15:01 AM,27/04/2021 04:15 AM,nord,90,fog,1008,100,6.01,0,0,161,1.2
Venice,27/04/2021 06:15:01 AM,27/04/2021 04:15 AM,nord,75,light rain,1009,93,10.74,{'1h': 0.18},0,360,2.06
Bologna,27/04/2021 06:15:02 AM,27/04/2021 04:15 AM,nord,75,light rain,1009,93,10.68,{'1h': 0.27},0,30,2.57
Trieste,27/04/2021 06:15:02 AM,27/04/2021 04:15 AM,nord,75,broken clouds,1009,87,10.94,0,0,130,2.06
Provincia di Perugia,27/04/2021 06:15:02 AM,27/04/2021 04:15 AM,centro_nord,100,overcast clouds,1006,100,10.48,0,0,340,3.09
Florence,27/04/2021 06:11:52 AM,27/04/2021 04:15 AM,centro_nord,75,broken clouds,1006,88,12.58,0,0,220,2.06
Provincia di Ancona,27/04/2021 06:15:03 AM,27/04/2021 04:15 AM,centro_nord,90,overcast clouds,1008,88,11.56,0,0,40,1.54
L'Aquila,27/04/2021 06:15:03 AM,27/04/2021 04:15 AM,centro_sud,30,scattered clouds,1008,74,9.82,0,0,140,0.45
Rome,27/04/2021 06:12:14 AM,27/04/2021 04:15 AM,centro_sud,0,clear sky,1005,51,15.13,0,0,180,3.09
L'Aquila,27/04/2021 06:15:03 AM,27/04/2021 04:15 AM,centro_sud,30,scattered clouds,1008,74,9.82,0,0,140,0.45
Rome,27/04/2021 06:12:14 AM,27/04/2021 04:15 AM,centro_sud,0,clear sky,1005,51,15.13,0,0,180,3.09
Provincia di Campobasso,27/04/2021 06:15:03 AM,27/04/2021 04:15 AM,centro_sud,99,overcast clouds,1005,88,9.98,0,0,228,1.68
Naples,27/04/2021 06:15:04 AM,27/04/2021 04:15 AM,sud,40,scattered clouds,1006,67,15.17,0,0,0,1.03
Bari,27/04/2021 06:15:04 AM,27/04/2021 04:15 AM,sud,0,clear sky,1007,88,14.24,0,0,170,2.06
Potenza,27/04/2021 06:15:04 AM,27/04/2021 04:15 AM,sud,91,overcast clouds,1010,75,8.89,0,0,194,2.18
Province of Palermo,27/04/2021 06:15:05 AM,27/04/2021 04:15 AM,sicilia,100,overcast clouds,971,83,14.22,0,0,167,2.63
Sardinia,27/04/2021 06:15:05 AM,27/04/2021 04:15 AM,sardegna,100,overcast clouds,1005,91,15.56,0,0,269,2.68
Catanzaro,27/04/2021 06:15:05 AM,27/04/2021 04:15 AM,calabria,93,overcast clouds,1007,82,11.82,0,0,70,7.72
Valle d'Aosta,27/04/2021 06:30:05 AM,27/04/2021 04:30 AM,nord,100,overcast clouds,1002,84,5.1,0,0,122,1.04
Provincia di Genova,27/04/2021 06:30:05 AM,27/04/2021 04:30 AM,nord,100,overcast clouds,1005,90,11.45,0,0,2,2.59
Province of Turin,27/04/2021 06:30:05 AM,27/04/2021 04:30 AM,nord,100,overcast clouds,1006,96,8.18,0,0,64,0.55
Milan,27/04/2021 06:30:00 AM,27/04/2021 04:30 AM,nord,75,broken clouds,1009,93,10.26,0,0,30,1.54
Trento,27/04/2021 06:30:06 AM,27/04/2021 04:30 AM,nord,90,fog,1008,100,6.01,0,0,158,1.06
Venice,27/04/2021 06:30:06 AM,27/04/2021 04:30 AM,nord,75,light rain,1009,93,11.04,{'1h': 0.42},0,360,2.06
Bologna,27/04/2021 06:30:06 AM,27/04/2021 04:30 AM,nord,75,drizzle,1009,93,10.68,{'1h': 0.1},0,30,2.57
Trieste,27/04/2021 06:30:07 AM,27/04/2021 04:30 AM,nord,75,broken clouds,1009,87,11.12,0,0,130,2.06
Provincia di Perugia,27/04/2021 06:30:07 AM,27/04/2021 04:30 AM,centro_nord,100,overcast clouds,1006,100,10.19,0,0,340,3.09
Florence,27/04/2021 06:30:07 AM,27/04/2021 04:30 AM,centro_nord,75,broken clouds,1006,88,12.46,0,0,220,2.06
Provincia di Ancona,27/04/2021 06:30:08 AM,27/04/2021 04:30 AM,centro_nord,90,overcast clouds,1008,88,11.45,0,0,40,1.54
L'Aquila,27/04/2021 06:30:08 AM,27/04/2021 04:30 AM,centro_sud,30,scattered clouds,1008,74,9.65,0,0,9,0.45
Rome,27/04/2021 06:27:47 AM,27/04/2021 04:30 AM,centro_sud,0,clear sky,1005,51,14.81,0,0,180,3.09
L'Aquila,27/04/2021 06:30:08 AM,27/04/2021 04:30 AM,centro_sud,30,scattered clouds,1008,74,9.65,0,0,9,0.45
Rome,27/04/2021 06:27:47 AM,27/04/2021 04:30 AM,centro_sud,0,clear sky,1005,51,14.81,0,0,180,3.09
Provincia di Campobasso,27/04/2021 06:30:08 AM,27/04/2021 04:30 AM,centro_sud,98,overcast clouds,1005,88,9.99,0,0,231,1.55
Naples,27/04/2021 06:30:03 AM,27/04/2021 04:30 AM,sud,40,scattered clouds,1006,67,14.93,0,0,0,1.03
Bari,27/04/2021 06:30:09 AM,27/04/2021 04:30 AM,sud,0,clear sky,1007,88,14.24,0,0,170,2.06
Potenza,27/04/2021 06:30:09 AM,27/04/2021 04:30 AM,sud,82,broken clouds,1010,73,8.89,0,0,338,0.45
Province of Palermo,27/04/2021 06:30:10 AM,27/04/2021 04:30 AM,sicilia,100,overcast clouds,1005,49,14.65,0,0,158,2.68
Sardinia,27/04/2021 06:30:10 AM,27/04/2021 04:30 AM,sardegna,99,overcast clouds,1005,91,15.56,0,0,281,3.13
Catanzaro,27/04/2021 06:30:10 AM,27/04/2021 04:30 AM,calabria,88,overcast clouds,1007,82,11.8,0,0,70,7.72
Valle d'Aosta,27/04/2021 06:45:10 AM,27/04/2021 04:45 AM,nord,100,overcast clouds,1002,84,5.09,0,0,122,1.04
Provincia di Genova,27/04/2021 06:45:10 AM,27/04/2021 04:45 AM,nord,100,overcast clouds,1005,90,11.46,0,0,2,2.59
Province of Turin,27/04/2021 06:45:10 AM,27/04/2021 04:45 AM,nord,100,overcast clouds,1006,96,8.3,0,0,64,0.55
Milan,27/04/2021 06:45:04 AM,27/04/2021 04:45 AM,nord,75,broken clouds,1009,93,10.19,0,0,40,2.06
Trento,27/04/2021 06:45:11 AM,27/04/2021 04:45 AM,nord,90,fog,1008,100,6.09,0,0,158,1.06
Venice,27/04/2021 06:45:11 AM,27/04/2021 04:45 AM,nord,75,light rain,1009,87,11.04,{'1h': 0.49},0,10,3.6
Bologna,27/04/2021 06:45:11 AM,27/04/2021 04:45 AM,nord,75,drizzle,1009,93,10.68,0,0,60,2.57
Trieste,27/04/2021 06:45:12 AM,27/04/2021 04:45 AM,nord,75,broken clouds,1009,87,11.12,0,0,120,2.06
Provincia di Perugia,27/04/2021 06:45:12 AM,27/04/2021 04:45 AM,centro_nord,75,broken clouds,1006,93,10.63,0,0,350,3.6
Florence,27/04/2021 06:45:12 AM,27/04/2021 04:45 AM,centro_nord,75,broken clouds,1006,88,12.58,0,0,210,2.06
Provincia di Ancona,27/04/2021 06:45:13 AM,27/04/2021 04:45 AM,centro_nord,75,broken clouds,1008,88,11.55,0,0,50,2.06
L'Aquila,27/04/2021 06:45:13 AM,27/04/2021 04:45 AM,centro_sud,30,scattered clouds,1008,73,9.83,0,0,9,0.45
Rome,27/04/2021 06:42:40 AM,27/04/2021 04:45 AM,centro_sud,0,clear sky,1005,63,14.4,0,0,200,2.57
L'Aquila,27/04/2021 06:45:13 AM,27/04/2021 04:45 AM,centro_sud,30,scattered clouds,1008,73,9.83,0,0,9,0.45
Rome,27/04/2021 06:42:40 AM,27/04/2021 04:45 AM,centro_sud,0,clear sky,1005,63,14.4,0,0,200,2.57
Provincia di Campobasso,27/04/2021 06:45:14 AM,27/04/2021 04:45 AM,centro_sud,98,overcast clouds,1007,84,11.46,0,0,275,0.45
Naples,27/04/2021 06:41:48 AM,27/04/2021 04:45 AM,sud,20,few clouds,1006,62,14.79,0,0,360,1.54
Bari,27/04/2021 06:43:15 AM,27/04/2021 04:45 AM,sud,100,overcast clouds,1007,82,14.5,0,0,180,3.09
Potenza,27/04/2021 06:45:14 AM,27/04/2021 04:45 AM,sud,82,broken clouds,1010,71,10.0,0,0,15,0.45
Province of Palermo,27/04/2021 06:45:14 AM,27/04/2021 04:45 AM,sicilia,100,overcast clouds,971,85,14.07,0,0,179,2.24
Sardinia,27/04/2021 06:45:15 AM,27/04/2021 04:45 AM,sardegna,99,overcast clouds,1005,91,15.56,0,0,278,2.68
Catanzaro,27/04/2021 06:45:15 AM,27/04/2021 04:45 AM,calabria,88,overcast clouds,1007,82,11.82,0,0,60,7.72
Valle d'Aosta,27/04/2021 07:15:00 AM,27/04/2021 05:15 AM,nord,100,overcast clouds,1002,85,5.09,0,0,122,1.04
Provincia di Genova,27/04/2021 07:15:00 AM,27/04/2021 05:15 AM,nord,100,overcast clouds,1005,88,11.59,0,0,2,2.59
Province of Turin,27/04/2021 07:15:00 AM,27/04/2021 05:15 AM,nord,100,overcast clouds,1005,96,8.39,0,0,64,0.55
Milan,27/04/2021 07:15:01 AM,27/04/2021 05:15 AM,nord,75,broken clouds,1009,93,10.19,0,0,50,1.54
Trento,27/04/2021 07:15:01 AM,27/04/2021 05:15 AM,nord,90,fog,1008,100,6.06,0,0,158,1.06
Venice,27/04/2021 07:11:39 AM,27/04/2021 05:15 AM,nord,75,light rain,1009,87,11.04,{'1h': 0.16},0,30,3.09
Bologna,27/04/2021 07:15:01 AM,27/04/2021 05:15 AM,nord,75,light rain,1009,93,10.68,{'1h': 0.12},0,60,2.57
Trieste,27/04/2021 07:13:54 AM,27/04/2021 05:15 AM,nord,75,broken clouds,1009,87,11.35,0,0,120,2.06
Provincia di Perugia,27/04/2021 07:15:02 AM,27/04/2021 05:15 AM,centro_nord,90,overcast clouds,1006,94,11.19,0,0,350,3.6
Florence,27/04/2021 07:12:11 AM,27/04/2021 05:15 AM,centro_nord,75,broken clouds,1006,88,12.68,0,0,220,2.57
