name,date,cross_join,region,clouds,text_description,pressure,humidity,temp,rain_1h,snow_1h,wind_deg,wind_speed
Trieste,28/04/2021 12:00:00 PM,,nord,100,overcast clouds,1010,73,286.48,0.15,0.0,78,1.77
Valle d'Aosta,28/04/2021 12:00:00 PM,,nord,99,overcast clouds,1007,76,277.92,0.0,0.0,109,2.38
Trento,28/04/2021 12:00:00 PM,,nord,96,light rain,1008,64,289.4,0.15,0.0,198,1.59
Provincia di Genova,28/04/2021 12:00:00 PM,,nord,94,light rain,1008,72,285.84,0.18,0.0,263,1.34
Sardinia,28/04/2021 12:00:00 PM,,sardegna,14,few clouds,1009,59,292.13,0.0,0.0,262,2.76
L'Aquila,28/04/2021 12:00:00 PM,,centro_sud,99,light rain,1008,71,288.45,0.62,0.0,225,2.16
Venice,28/04/2021 12:00:00 PM,,nord,100,overcast clouds,1010,64,286.4,0.0,0.0,61,1.52
Milan,28/04/2021 12:00:00 PM,,nord,100,overcast clouds,1010,67,286.23,0.0,0.0,163,1.29
Naples,28/04/2021 12:00:00 PM,,sud,5,clear sky,1009,68,291.43,0.0,0.0,189,3.75
Province of Turin,28/04/2021 12:00:00 PM,,nord,100,light rain,1010,93,281.08,0.14,0.0,126,1.07
Bologna,28/04/2021 13:00:00 PM,,nord,100,overcast clouds,1010,85,285.45,0.11,0.0,55,0.69
Rome,28/04/2021 13:00:00 PM,,centro_sud,81,light rain,1009,74,292.21,0.54,0.0,196,4.11
Catanzaro,28/04/2021 13:00:00 PM,,calabria,64,broken clouds,1008,48,296.36,0.0,0.0,245,1.05
Naples,28/04/2021 13:00:00 PM,,sud,4,clear sky,1009,68,291.78,0.0,0.0,192,4.03
Trento,28/04/2021 13:00:00 PM,,nord,97,light rain,1007,68,288.98,0.15,0.0,188,2.34
Potenza,28/04/2021 13:00:00 PM,,sud,37,scattered clouds,1008,52,292.76,0.0,0.0,246,3.48
L'Aquila,28/04/2021 13:00:00 PM,,centro_sud,99,light rain,1008,71,288.46,0.51,0.0,231,2.0
Province of Turin,28/04/2021 13:00:00 PM,,nord,99,light rain,1010,91,281.54,0.13,0.0,121,1.03
Milan,28/04/2021 13:00:00 PM,,nord,100,overcast clouds,1010,66,286.59,0.0,0.0,179,1.52
Trieste,28/04/2021 13:00:00 PM,,nord,100,overcast clouds,1009,67,288.2,0.15,0.0,104,1.5
Valle d'Aosta,28/04/2021 13:00:00 PM,,nord,99,overcast clouds,1007,77,278.17,0.0,0.0,109,2.56
Province of Palermo,28/04/2021 13:00:00 PM,,sicilia,54,broken clouds,1009,49,294.95,0.0,0.0,343,2.56
Bari,28/04/2021 13:00:00 PM,,sud,59,broken clouds,1008,64,293.46,0.0,0.0,78,3.18
Provincia di Campobasso,28/04/2021 13:00:00 PM,,centro_sud,60,light rain,1007,59,293.46,0.25,0.0,218,3.17
Provincia di Perugia,28/04/2021 13:00:00 PM,,centro_nord,100,light rain,1009,88,287.94,0.32,0.0,171,0.64
Venice,28/04/2021 13:00:00 PM,,nord,100,overcast clouds,1010,62,286.81,0.0,0.0,104,1.55
Sardinia,28/04/2021 13:00:00 PM,,sardegna,11,few clouds,1009,55,293.0,0.0,0.0,256,3.67
Florence,28/04/2021 13:00:00 PM,,centro_nord,100,overcast clouds,1009,84,286.92,0.23,0.0,52,1.09
Provincia di Genova,28/04/2021 13:00:00 PM,,nord,94,light rain,1008,74,285.58,0.19,0.0,265,1.4
Provincia di Ancona,28/04/2021 13:00:00 PM,,centro_nord,100,light rain,1010,95,284.94,0.53,0.0,333,1.32
Valle d'Aosta,28/04/2021 14:00:00 PM,,nord,99,overcast clouds,1007,79,278.01,0.0,0.0,107,2.53
Bologna,28/04/2021 14:00:00 PM,,nord,100,overcast clouds,1010,83,285.98,0.11,0.0,107,0.77
Provincia di Ancona,28/04/2021 14:00:00 PM,,centro_nord,100,overcast clouds,1010,92,285.57,0.53,0.0,341,1.49
Provincia di Genova,28/04/2021 14:00:00 PM,,nord,92,light rain,1008,72,286.19,0.23,0.0,239,1.55
Trieste,28/04/2021 14:00:00 PM,,nord,98,overcast clouds,1009,66,289.2,0.15,0.0,171,1.31
Potenza,28/04/2021 14:00:00 PM,,sud,31,scattered clouds,1008,52,292.97,0.0,0.0,255,4.79
Rome,28/04/2021 14:00:00 PM,,centro_sud,81,light rain,1009,75,292.1,0.32,0.0,199,3.79
Province of Palermo,28/04/2021 14:00:00 PM,,sicilia,51,broken clouds,1009,48,295.27,0.0,0.0,342,2.66
Provincia di Perugia,28/04/2021 14:00:00 PM,,centro_nord,100,light rain,1009,81,289.28,0.83,0.0,192,1.89
Naples,28/04/2021 14:00:00 PM,,sud,4,clear sky,1009,69,291.98,0.0,0.0,191,4.26
Sardinia,28/04/2021 14:00:00 PM,,sardegna,10,clear sky,1009,53,293.31,0.0,0.0,257,3.84
Catanzaro,28/04/2021 14:00:00 PM,,calabria,55,broken clouds,1008,50,296.29,0.0,0.0,242,1.28
Bari,28/04/2021 14:00:00 PM,,sud,50,scattered clouds,1008,63,293.96,0.0,0.0,76,3.66
Trento,28/04/2021 14:00:00 PM,,nord,98,light rain,1007,69,289.05,0.23,0.0,188,2.48
L'Aquila,28/04/2021 14:00:00 PM,,centro_sud,99,light rain,1008,74,288.2,0.63,0.0,238,2.09
Province of Turin,28/04/2021 14:00:00 PM,,nord,99,overcast clouds,1009,88,282.0,0.13,0.0,117,0.84
Venice,28/04/2021 14:00:00 PM,,nord,100,overcast clouds,1010,61,287.38,0.0,0.0,125,1.93
Florence,28/04/2021 14:00:00 PM,,centro_nord,100,overcast clouds,1009,81,287.55,0.23,0.0,57,1.07
Milan,28/04/2021 14:00:00 PM,,nord,100,overcast clouds,1009,66,286.78,0.0,0.0,169,1.35
Provincia di Campobasso,28/04/2021 14:00:00 PM,,centro_sud,62,light rain,1008,61,293.32,0.39,0.0,221,4.11
Bari,28/04/2021 15:00:00 PM,,sud,7,clear sky,1008,65,294.02,0.0,0.0,72,3.9
Sardinia,28/04/2021 15:00:00 PM,,sardegna,9,clear sky,1009,51,293.51,0.0,0.0,258,3.24
Provincia di Genova,28/04/2021 15:00:00 PM,,nord,89,light rain,1008,71,286.3,0.24,0.0,207,1.92
L'Aquila,28/04/2021 15:00:00 PM,,centro_sud,99,light rain,1008,77,287.96,0.68,0.0,239,2.03
Province of Turin,28/04/2021 15:00:00 PM,,nord,100,overcast clouds,1009,88,281.99,0.13,0.0,124,0.62
Trento,28/04/2021 15:00:00 PM,,nord,100,light rain,1007,69,289.26,0.22,0.0,188,2.62
Province of Palermo,28/04/2021 15:00:00 PM,,sicilia,85,overcast clouds,1009,49,294.99,0.0,0.0,342,2.92
Provincia di Campobasso,28/04/2021 15:00:00 PM,,centro_sud,35,light rain,1008,63,292.9,0.31,0.0,228,4.26
Provincia di Perugia,28/04/2021 15:00:00 PM,,centro_nord,98,moderate rain,1009,81,289.51,1.19,0.0,216,2.87
Venice,28/04/2021 15:00:00 PM,,nord,98,overcast clouds,1010,64,287.18,0.0,0.0,149,2.26
Milan,28/04/2021 15:00:00 PM,,nord,88,overcast clouds,1009,62,288.08,0.0,0.0,132,1.34
Naples,28/04/2021 15:00:00 PM,,sud,0,clear sky,1010,70,291.99,0.0,0.0,201,4.1
Trieste,28/04/2021 15:00:00 PM,,nord,96,overcast clouds,1009,70,288.56,0.15,0.0,217,2.22
Rome,28/04/2021 15:00:00 PM,,centro_sud,76,light rain,1009,73,292.39,0.32,0.0,204,3.86
Catanzaro,28/04/2021 15:00:00 PM,,calabria,8,clear sky,1008,52,295.78,0.0,0.0,244,1.71
Provincia di Ancona,28/04/2021 15:00:00 PM,,centro_nord,99,overcast clouds,1010,90,286.15,0.53,0.0,353,1.4
Valle d'Aosta,28/04/2021 15:00:00 PM,,nord,100,overcast clouds,1008,86,277.37,0.0,0.0,105,2.5
Potenza,28/04/2021 15:00:00 PM,,sud,1,clear sky,1008,52,292.63,0.0,0.0,254,5.05
Bologna,28/04/2021 15:00:00 PM,,nord,99,overcast clouds,1010,81,286.88,0.11,0.0,119,1.41
Florence,28/04/2021 15:00:00 PM,,centro_nord,100,overcast clouds,1009,78,288.27,0.23,0.0,83,0.79
Rome,28/04/2021 16:00:00 PM,,centro_sud,68,light rain,1009,71,292.53,0.16,0.0,204,3.38
Provincia di Campobasso,28/04/2021 16:00:00 PM,,centro_sud,36,light rain,1008,65,292.47,0.19,0.0,227,3.93
Provincia di Genova,28/04/2021 16:00:00 PM,,nord,85,light rain,1008,69,286.33,0.2,0.0,193,2.18
Trento,28/04/2021 16:00:00 PM,,nord,100,light rain,1007,71,289.12,0.23,0.0,187,2.76
Trieste,28/04/2021 16:00:00 PM,,nord,98,overcast clouds,1009,77,287.35,0.15,0.0,221,2.3
Valle d'Aosta,28/04/2021 16:00:00 PM,,nord,100,overcast clouds,1008,89,277.16,0.0,0.0,100,2.3
Sardinia,28/04/2021 16:00:00 PM,,sardegna,55,broken clouds,1009,52,293.1,0.0,0.0,253,3.45
Provincia di Perugia,28/04/2021 16:00:00 PM,,centro_nord,93,moderate rain,1009,78,290.15,1.27,0.0,219,3.72
Venice,28/04/2021 16:00:00 PM,,nord,99,overcast clouds,1010,68,286.33,0.0,0.0,159,2.59
Florence,28/04/2021 16:00:00 PM,,centro_nord,88,overcast clouds,1009,72,289.89,0.23,0.0,58,0.26
Bari,28/04/2021 16:00:00 PM,,sud,17,few clouds,1008,68,293.69,0.0,0.0,67,3.74
Naples,28/04/2021 16:00:00 PM,,sud,0,clear sky,1010,70,291.91,0.0,0.0,204,3.45
Provincia di Ancona,28/04/2021 16:00:00 PM,,centro_nord,92,overcast clouds,1009,85,287.73,0.53,0.0,22,1.24
Milan,28/04/2021 16:00:00 PM,,nord,62,broken clouds,1009,56,289.51,0.0,0.0,119,1.89
Bologna,28/04/2021 16:00:00 PM,,nord,90,overcast clouds,1009,76,288.39,0.11,0.0,133,1.87
L'Aquila,28/04/2021 16:00:00 PM,,centro_sud,93,light rain,1008,76,288.54,0.51,0.0,236,2.42
Catanzaro,28/04/2021 16:00:00 PM,,calabria,9,clear sky,1009,53,295.27,0.0,0.0,255,1.93
Potenza,28/04/2021 16:00:00 PM,,sud,1,clear sky,1008,53,292.2,0.0,0.0,253,4.82
Province of Turin,28/04/2021 16:00:00 PM,,nord,100,overcast clouds,1009,87,282.05,0.13,0.0,144,0.41
Province of Palermo,28/04/2021 16:00:00 PM,,sicilia,64,broken clouds,1009,51,294.39,0.0,0.0,356,3.15
Valle d'Aosta,28/04/2021 17:00:00 PM,,nord,100,overcast clouds,1008,87,277.22,0.0,0.0,100,2.15
Provincia di Genova,28/04/2021 17:00:00 PM,,nord,74,light rain,1008,70,285.99,0.13,0.0,195,2.57
Catanzaro,28/04/2021 17:00:00 PM,,calabria,10,clear sky,1009,56,294.52,0.0,0.0,262,1.76
Province of Turin,28/04/2021 17:00:00 PM,,nord,100,overcast clouds,1009,89,281.93,0.13,0.0,250,0.16
Province of Palermo,28/04/2021 17:00:00 PM,,sicilia,53,broken clouds,1010,54,293.51,0.0,0.0,9,2.75
Trieste,28/04/2021 17:00:00 PM,,nord,97,overcast clouds,1009,81,286.8,0.15,0.0,225,1.71
Provincia di Ancona,28/04/2021 17:00:00 PM,,centro_nord,94,overcast clouds,1009,88,287.01,0.53,0.0,57,1.43
Florence,28/04/2021 17:00:00 PM,,centro_nord,89,overcast clouds,1008,68,290.77,0.23,0.0,310,0.55
Potenza,28/04/2021 17:00:00 PM,,sud,1,clear sky,1009,57,291.48,0.0,0.0,255,4.25
Trento,28/04/2021 17:00:00 PM,,nord,97,light rain,1007,72,288.95,0.24,0.0,188,2.8
L'Aquila,28/04/2021 17:00:00 PM,,centro_sud,93,light rain,1009,77,288.19,0.33,0.0,243,1.95
Rome,28/04/2021 17:00:00 PM,,centro_sud,58,light rain,1009,71,292.36,0.25,0.0,209,3.71
Milan,28/04/2021 17:00:00 PM,,nord,51,broken clouds,1008,56,289.73,0.0,0.0,119,2.24
Naples,28/04/2021 17:00:00 PM,,sud,0,clear sky,1010,69,291.76,0.0,0.0,203,2.82
Provincia di Perugia,28/04/2021 17:00:00 PM,,centro_nord,90,moderate rain,1008,78,290.21,1.16,0.0,215,3.66
Venice,28/04/2021 17:00:00 PM,,nord,99,overcast clouds,1009,69,286.32,0.0,0.0,160,2.38
Sardinia,28/04/2021 17:00:00 PM,,sardegna,70,broken clouds,1009,56,292.28,0.0,0.0,252,3.02
Bari,28/04/2021 17:00:00 PM,,sud,34,light rain,1008,75,292.4,0.2,0.0,70,3.59
Provincia di Campobasso,28/04/2021 17:00:00 PM,,centro_sud,31,light rain,1008,68,291.79,0.11,0.0,222,3.04
Bologna,28/04/2021 17:00:00 PM,,nord,88,overcast clouds,1009,73,288.76,0.11,0.0,130,1.68
Catanzaro,28/04/2021 18:00:00 PM,,calabria,11,few clouds,1009,62,293.29,0.0,0.0,262,1.61
Province of Turin,28/04/2021 18:00:00 PM,,nord,100,overcast clouds,1009,90,281.76,0.13,0.0,295,0.37
Naples,28/04/2021 18:00:00 PM,,sud,0,clear sky,1010,70,291.47,0.0,0.0,200,2.53
Provincia di Genova,28/04/2021 18:00:00 PM,,nord,68,broken clouds,1008,73,285.3,0.13,0.0,192,2.51
Venice,28/04/2021 18:00:00 PM,,nord,97,overcast clouds,1009,69,286.7,0.0,0.0,159,2.12
Milan,28/04/2021 18:00:00 PM,,nord,50,scattered clouds,1008,58,289.4,0.0,0.0,122,2.57
Province of Palermo,28/04/2021 18:00:00 PM,,sicilia,41,scattered clouds,1010,59,292.48,0.0,0.0,22,2.26
Provincia di Perugia,28/04/2021 18:00:00 PM,,centro_nord,89,light rain,1009,83,289.48,0.79,0.0,216,3.26
Bologna,28/04/2021 18:00:00 PM,,nord,90,overcast clouds,1009,73,288.75,0.11,0.0,109,1.75
Bari,28/04/2021 18:00:00 PM,,sud,33,light rain,1008,80,291.94,0.37,0.0,81,2.87
Florence,28/04/2021 18:00:00 PM,,centro_nord,90,overcast clouds,1008,68,290.69,0.23,0.0,285,0.89
Trieste,28/04/2021 18:00:00 PM,,nord,95,overcast clouds,1010,84,286.47,0.15,0.0,230,1.36
Valle d'Aosta,28/04/2021 18:00:00 PM,,nord,100,overcast clouds,1007,83,277.46,0.0,0.0,106,2.08
Rome,28/04/2021 18:00:00 PM,,centro_sud,46,light rain,1009,73,291.68,0.1,0.0,215,2.99
L'Aquila,28/04/2021 18:00:00 PM,,centro_sud,87,light rain,1009,77,288.08,0.12,0.0,245,1.98
Sardinia,28/04/2021 18:00:00 PM,,sardegna,77,broken clouds,1009,60,291.56,0.0,0.0,252,2.21
Potenza,28/04/2021 18:00:00 PM,,sud,0,clear sky,1009,63,290.57,0.0,0.0,255,3.01
Provincia di Ancona,28/04/2021 18:00:00 PM,,centro_nord,95,overcast clouds,1009,90,286.66,0.53,0.0,68,1.58
Provincia di Campobasso,28/04/2021 18:00:00 PM,,centro_sud,28,scattered clouds,1009,72,290.91,0.11,0.0,214,2.1
Trento,28/04/2021 18:00:00 PM,,nord,97,light rain,1007,77,288.25,0.13,0.0,187,2.71
Catanzaro,28/04/2021 19:00:00 PM,,calabria,11,few clouds,1010,74,291.04,0.0,0.0,275,1.84
Province of Turin,28/04/2021 19:00:00 PM,,nord,100,overcast clouds,1009,90,281.54,0.13,0.0,304,0.56
Naples,28/04/2021 19:00:00 PM,,sud,0,clear sky,1010,73,291.1,0.0,0.0,192,2.68
Provincia di Campobasso,28/04/2021 19:00:00 PM,,centro_sud,27,scattered clouds,1009,82,289.53,0.11,0.0,189,0.62
Venice,28/04/2021 19:00:00 PM,,nord,94,overcast clouds,1009,71,286.81,0.0,0.0,158,1.75
Trento,28/04/2021 19:00:00 PM,,nord,97,light rain,1008,82,287.42,0.15,0.0,191,2.48
Province of Palermo,28/04/2021 19:00:00 PM,,sicilia,33,scattered clouds,1011,73,290.48,0.0,0.0,30,1.73
Provincia di Perugia,28/04/2021 19:00:00 PM,,centro_nord,87,light rain,1009,86,288.63,0.59,0.0,215,2.8
Potenza,28/04/2021 19:00:00 PM,,sud,1,clear sky,1009,76,288.42,0.0,0.0,256,1.98
L'Aquila,28/04/2021 19:00:00 PM,,centro_sud,86,light rain,1009,84,287.25,0.13,0.0,247,1.74
Bari,28/04/2021 19:00:00 PM,,sud,27,scattered clouds,1008,82,291.48,0.37,0.0,84,2.56
Trieste,28/04/2021 19:00:00 PM,,nord,96,overcast clouds,1010,87,285.95,0.15,0.0,210,0.77
Florence,28/04/2021 19:00:00 PM,,centro_nord,92,overcast clouds,1008,74,289.87,0.23,0.0,261,0.86
Rome,28/04/2021 19:00:00 PM,,centro_sud,38,scattered clouds,1009,79,290.84,0.1,0.0,200,1.48
Milan,28/04/2021 19:00:00 PM,,nord,57,broken clouds,1008,63,288.68,0.0,0.0,120,2.52
Valle d'Aosta,28/04/2021 19:00:00 PM,,nord,100,overcast clouds,1008,84,277.01,0.0,0.0,104,1.91
Provincia di Genova,28/04/2021 19:00:00 PM,,nord,65,broken clouds,1009,79,284.17,0.13,0.0,184,2.11
Bologna,28/04/2021 19:00:00 PM,,nord,90,overcast clouds,1009,78,288.29,0.11,0.0,99,1.69
Sardinia,28/04/2021 19:00:00 PM,,sardegna,82,broken clouds,1009,71,290.13,0.0,0.0,247,1.39
Provincia di Ancona,28/04/2021 19:00:00 PM,,centro_nord,95,overcast clouds,1010,90,286.63,0.53,0.0,82,1.47
Provincia di Campobasso,28/04/2021 20:00:00 PM,,centro_sud,25,scattered clouds,1010,91,286.49,0.11,0.0,183,0.41
Bologna,28/04/2021 20:00:00 PM,,nord,90,overcast clouds,1009,85,286.3,0.11,0.0,104,1.8
Potenza,28/04/2021 20:00:00 PM,,sud,8,clear sky,1010,85,285.22,0.0,0.0,240,1.81
Provincia di Ancona,28/04/2021 20:00:00 PM,,centro_nord,95,overcast clouds,1010,94,285.46,0.53,0.0,106,1.33
L'Aquila,28/04/2021 20:00:00 PM,,centro_sud,74,broken clouds,1010,92,284.81,0.13,0.0,246,1.62
Florence,28/04/2021 20:00:00 PM,,centro_nord,86,light rain,1009,86,287.91,0.35,0.0,237,0.91
Valle d'Aosta,28/04/2021 20:00:00 PM,,nord,100,light rain,1008,89,276.38,0.14,0.0,102,1.62
Bari,28/04/2021 20:00:00 PM,,sud,23,few clouds,1009,86,290.42,0.37,0.0,90,1.72
Provincia di Perugia,28/04/2021 20:00:00 PM,,centro_nord,78,light rain,1010,89,286.76,0.24,0.0,213,1.52
Trieste,28/04/2021 20:00:00 PM,,nord,97,overcast clouds,1010,88,285.7,0.15,0.0,135,0.42
Sardinia,28/04/2021 20:00:00 PM,,sardegna,85,overcast clouds,1010,83,287.01,0.0,0.0,200,0.48
Trento,28/04/2021 20:00:00 PM,,nord,96,overcast clouds,1009,91,285.63,0.15,0.0,193,2.04
Province of Palermo,28/04/2021 20:00:00 PM,,sicilia,28,scattered clouds,1011,82,286.91,0.0,0.0,32,1.13
Venice,28/04/2021 20:00:00 PM,,nord,83,broken clouds,1010,76,285.77,0.0,0.0,149,1.7
Rome,28/04/2021 20:00:00 PM,,centro_sud,32,scattered clouds,1010,86,288.71,0.1,0.0,205,1.44
Provincia di Genova,28/04/2021 20:00:00 PM,,nord,60,broken clouds,1009,92,281.94,0.13,0.0,171,1.59
Milan,28/04/2021 20:00:00 PM,,nord,64,broken clouds,1009,70,287.73,0.0,0.0,109,2.25
Catanzaro,28/04/2021 20:00:00 PM,,calabria,10,clear sky,1011,78,288.83,0.0,0.0,298,2.99
Naples,28/04/2021 20:00:00 PM,,sud,9,clear sky,1010,76,290.45,0.0,0.0,180,2.38
Province of Turin,28/04/2021 20:00:00 PM,,nord,100,overcast clouds,1009,90,281.24,0.13,0.0,307,0.81
Provincia di Genova,28/04/2021 21:00:00 PM,,nord,32,scattered clouds,1010,96,280.43,0.13,0.0,128,1.07
Valle d'Aosta,28/04/2021 21:00:00 PM,,nord,100,light snow,1009,93,275.97,0.14,0.27,91,1.13
Naples,28/04/2021 21:00:00 PM,,sud,100,overcast clouds,1011,78,290.17,0.0,0.0,164,2.37
Florence,28/04/2021 21:00:00 PM,,centro_nord,76,light rain,1010,92,287.04,0.23,0.0,191,0.8
L'Aquila,28/04/2021 21:00:00 PM,,centro_sud,7,clear sky,1011,94,283.75,0.13,0.0,230,1.49
Rome,28/04/2021 21:00:00 PM,,centro_sud,47,scattered clouds,1011,89,287.81,0.1,0.0,203,1.29
Potenza,28/04/2021 21:00:00 PM,,sud,100,overcast clouds,1011,88,284.28,0.0,0.0,229,1.85
Catanzaro,28/04/2021 21:00:00 PM,,calabria,2,clear sky,1011,73,288.46,0.0,0.0,303,3.62
Provincia di Campobasso,28/04/2021 21:00:00 PM,,centro_sud,31,scattered clouds,1011,94,285.45,0.11,0.0,216,0.52
Trento,28/04/2021 21:00:00 PM,,nord,96,overcast clouds,1010,95,284.7,0.15,0.0,197,1.67
Provincia di Ancona,28/04/2021 21:00:00 PM,,centro_nord,97,overcast clouds,1010,94,285.47,0.53,0.0,133,1.49
Bari,28/04/2021 21:00:00 PM,,sud,4,clear sky,1010,88,289.98,0.37,0.0,120,0.49
Provincia di Perugia,28/04/2021 21:00:00 PM,,centro_nord,47,scattered clouds,1010,90,286.08,0.24,0.0,201,1.17
Bologna,28/04/2021 21:00:00 PM,,nord,81,broken clouds,1010,88,285.53,0.11,0.0,122,1.89
Province of Turin,28/04/2021 21:00:00 PM,,nord,100,light rain,1009,90,281.18,0.18,0.0,327,0.9
Venice,28/04/2021 21:00:00 PM,,nord,30,scattered clouds,1010,78,285.44,0.0,0.0,136,1.74
Trieste,28/04/2021 21:00:00 PM,,nord,98,overcast clouds,1011,90,285.36,0.15,0.0,174,0.65
Province of Palermo,28/04/2021 21:00:00 PM,,sicilia,0,clear sky,1012,82,286.16,0.0,0.0,97,0.22
Sardinia,28/04/2021 21:00:00 PM,,sardegna,85,overcast clouds,1010,87,285.66,0.0,0.0,115,1.54
Milan,28/04/2021 21:00:00 PM,,nord,99,overcast clouds,1009,73,286.98,0.0,0.0,94,2.17
Provincia di Genova,28/04/2021 22:00:00 PM,,nord,34,scattered clouds,1011,96,280.27,0.13,0.0,106,1.03
Potenza,28/04/2021 22:00:00 PM,,sud,100,overcast clouds,1012,90,283.85,0.0,0.0,221,2.07
Trieste,28/04/2021 22:00:00 PM,,nord,99,overcast clouds,1011,90,285.46,0.15,0.0,195,0.83
Province of Palermo,28/04/2021 22:00:00 PM,,sicilia,0,clear sky,1012,78,286.29,0.0,0.0,195,0.51
Rome,28/04/2021 22:00:00 PM,,centro_sud,73,broken clouds,1011,91,287.44,0.1,0.0,196,1.15
Sardinia,28/04/2021 22:00:00 PM,,sardegna,93,overcast clouds,1010,82,285.7,0.0,0.0,104,1.79
Bologna,28/04/2021 22:00:00 PM,,nord,74,broken clouds,1010,90,285.06,0.11,0.0,138,2.13
Trento,28/04/2021 22:00:00 PM,,nord,92,overcast clouds,1010,96,284.31,0.15,0.0,201,1.34
L'Aquila,28/04/2021 22:00:00 PM,,centro_sud,9,clear sky,1011,94,283.31,0.13,0.0,223,1.64
Venice,28/04/2021 22:00:00 PM,,nord,61,broken clouds,1010,78,285.5,0.0,0.0,115,1.52
Florence,28/04/2021 22:00:00 PM,,centro_nord,43,scattered clouds,1010,94,286.48,0.23,0.0,157,1.14
Valle d'Aosta,28/04/2021 22:00:00 PM,,nord,100,light snow,1010,95,275.7,0.14,0.43,95,0.92
Bari,28/04/2021 22:00:00 PM,,sud,34,scattered clouds,1010,88,289.67,0.37,0.0,226,0.74
Provincia di Campobasso,28/04/2021 22:00:00 PM,,centro_sud,65,broken clouds,1011,95,285.24,0.11,0.0,223,1.16
Provincia di Ancona,28/04/2021 22:00:00 PM,,centro_nord,93,overcast clouds,1010,94,285.37,0.53,0.0,149,1.78
Catanzaro,28/04/2021 22:00:00 PM,,calabria,1,clear sky,1012,68,288.34,0.0,0.0,300,3.43
Naples,28/04/2021 22:00:00 PM,,sud,100,overcast clouds,1012,79,289.98,0.0,0.0,164,2.46
Milan,28/04/2021 22:00:00 PM,,nord,99,overcast clouds,1009,75,286.44,0.0,0.0,92,2.14
Provincia di Perugia,28/04/2021 22:00:00 PM,,centro_nord,55,broken clouds,1011,91,285.82,0.24,0.0,202,1.28
Province of Turin,28/04/2021 22:00:00 PM,,nord,100,light rain,1010,91,281.12,0.12,0.0,334,0.95
Naples,28/04/2021 23:00:00 PM,,sud,84,broken clouds,1012,81,289.67,0.0,0.0,154,2.74
Bologna,28/04/2021 23:00:00 PM,,nord,61,broken clouds,1010,92,284.39,0.11,0.0,154,2.0
Sardinia,28/04/2021 23:00:00 PM,,sardegna,86,overcast clouds,1011,79,285.16,0.0,0.0,102,1.91
Trieste,28/04/2021 23:00:00 PM,,nord,99,overcast clouds,1011,91,285.52,0.15,0.0,203,1.08
Provincia di Ancona,28/04/2021 23:00:00 PM,,centro_nord,86,overcast clouds,1010,94,285.05,0.53,0.0,155,1.92
Milan,28/04/2021 23:00:00 PM,,nord,99,light rain,1010,78,286.07,0.12,0.0,86,2.08
Provincia di Genova,28/04/2021 23:00:00 PM,,nord,40,scattered clouds,1011,96,280.11,0.13,0.0,106,1.09
Bari,28/04/2021 23:00:00 PM,,sud,56,broken clouds,1011,87,289.47,0.37,0.0,244,1.34
Province of Palermo,28/04/2021 23:00:00 PM,,sicilia,0,clear sky,1012,71,286.57,0.0,0.0,191,0.54
Potenza,28/04/2021 23:00:00 PM,,sud,99,overcast clouds,1012,91,283.36,0.0,0.0,219,2.21
Trento,28/04/2021 23:00:00 PM,,nord,90,overcast clouds,1011,96,284.1,0.15,0.0,204,1.23
Venice,28/04/2021 23:00:00 PM,,nord,72,broken clouds,1010,79,285.72,0.0,0.0,101,1.68
Valle d'Aosta,28/04/2021 23:00:00 PM,,nord,100,light rain,1010,96,275.56,0.22,0.43,105,0.77
Florence,28/04/2021 23:00:00 PM,,centro_nord,38,scattered clouds,1010,95,286.1,0.23,0.0,164,1.11
Catanzaro,28/04/2021 23:00:00 PM,,calabria,1,clear sky,1012,65,288.25,0.0,0.0,301,3.22
Provincia di Campobasso,28/04/2021 23:00:00 PM,,centro_sud,77,broken clouds,1012,95,285.21,0.11,0.0,224,1.88
L'Aquila,28/04/2021 23:00:00 PM,,centro_sud,14,few clouds,1012,94,283.06,0.13,0.0,223,1.79
Provincia di Perugia,28/04/2021 23:00:00 PM,,centro_nord,60,broken clouds,1011,91,285.58,0.24,0.0,195,1.67
Province of Turin,28/04/2021 23:00:00 PM,,nord,100,light rain,1010,91,281.06,0.12,0.0,340,0.98
Rome,28/04/2021 23:00:00 PM,,centro_sud,82,broken clouds,1011,92,287.06,0.1,0.0,167,0.91
Rome,29/04/2021 00:00:00 AM,,centro_sud,74,broken clouds,1012,93,286.63,0.1,0.0,124,0.78
Naples,29/04/2021 00:00:00 AM,,sud,65,broken clouds,1012,83,289.37,0.0,0.0,152,2.91
L'Aquila,29/04/2021 00:00:00 AM,,centro_sud,32,scattered clouds,1012,94,282.94,0.13,0.0,224,1.95
Sardinia,29/04/2021 00:00:00 AM,,sardegna,64,broken clouds,1011,75,285.06,0.0,0.0,96,2.14
Milan,29/04/2021 00:00:00 AM,,nord,99,light rain,1010,81,285.77,0.11,0.0,94,1.97
Province of Turin,29/04/2021 00:00:00 AM,,nord,100,light rain,1010,91,281.03,0.11,0.0,346,0.69
Trieste,29/04/2021 00:00:00 AM,,nord,99,overcast clouds,1011,92,285.49,0.15,0.0,201,1.09
Provincia di Genova,29/04/2021 00:00:00 AM,,nord,54,broken clouds,1011,92,281.25,0.13,0.0,114,1.12
Catanzaro,29/04/2021 00:00:00 AM,,calabria,1,clear sky,1012,63,288.11,0.0,0.0,305,3.08
