name,date,region,cross_join,globalhorizontalirradiance,directnormalirradiance,diffusehorizontalirradiance,globalhorizontalirradiance_2,directnormalirradiance_2,diffusehorizontalirradiance_2
Catanzaro,29/04/2021 11:00:00 AM,calabria,,282.49,14.35,271.4,794.56,794.56,794.56
Provincia di Campobasso,29/04/2021 11:00:00 AM,centro_sud,,189.91,3.52,187.29,759.62,759.62,759.62
Milan,29/04/2021 11:00:00 AM,nord,,176.65,2.32,175.07,679.95,679.95,679.95
Provincia di Perugia,29/04/2021 11:00:00 AM,centro_nord,,182.38,3.13,180.13,729.52,729.52,729.52
Rome,29/04/2021 11:00:00 AM,centro_sud,,184.15,2.81,182.12,734.96,734.96,734.96
Bari,29/04/2021 11:00:00 AM,sud,,760.06,790.71,156.78,780.36,780.36,780.36
Provincia di Ancona,29/04/2021 11:00:00 AM,centro_nord,,438.16,210.82,285.94,730.71,730.71,730.71
Trento,29/04/2021 11:00:00 AM,nord,,191.43,4.79,188.12,698.33,698.33,698.33
Bologna,29/04/2021 11:00:00 AM,nord,,177.7,2.19,176.17,708.02,708.02,708.02
Florence,29/04/2021 11:00:00 AM,centro_nord,,177.9,2.49,176.15,711.6,711.6,711.6
Trieste,29/04/2021 11:00:00 AM,nord,,180.24,2.35,178.57,720.98,720.98,720.98
Venice,29/04/2021 11:00:00 AM,nord,,284.44,45.94,252.17,708.47,708.47,708.47
Province of Turin,29/04/2021 11:00:00 AM,nord,,176.64,3.19,174.52,669.18,669.18,669.18
L'Aquila,29/04/2021 11:00:00 AM,centro_sud,,186.62,4.11,183.63,746.5,746.5,746.5
Provincia di Genova,29/04/2021 11:00:00 AM,nord,,171.91,2.05,170.51,687.63,687.63,687.63
Potenza,29/04/2021 11:00:00 AM,sud,,204.85,4.6,201.36,778.12,778.12,778.12
Province of Palermo,29/04/2021 11:00:00 AM,sicilia,,397.79,131.33,298.46,772.96,772.96,772.96
Valle d'Aosta,29/04/2021 11:00:00 AM,nord,,167.42,3.64,165.0,669.66,669.66,669.66
Sardinia,29/04/2021 11:00:00 AM,sardegna,,178.38,3.1,176.19,713.52,713.52,713.52
Venice,29/04/2021 10:00:00 AM,nord,,281.48,145.31,198.25,555.7,555.7,555.7
Province of Turin,29/04/2021 10:00:00 AM,nord,,139.6,1.85,138.62,504.73,504.73,504.73
Bologna,29/04/2021 10:00:00 AM,nord,,138.63,1.46,137.8,550.43,550.43,550.43
Provincia di Perugia,29/04/2021 10:00:00 AM,centro_nord,,142.6,0.0,142.6,570.41,570.41,570.41
Rome,29/04/2021 10:00:00 AM,centro_sud,,143.5,0.0,143.5,572.72,572.72,572.72
L'Aquila,29/04/2021 10:00:00 AM,centro_sud,,146.79,0.87,146.27,587.17,587.17,587.17
Provincia di Campobasso,29/04/2021 10:00:00 AM,centro_sud,,150.39,0.3,150.21,601.57,601.57,601.57
Potenza,29/04/2021 10:00:00 AM,sud,,155.96,1.02,155.32,620.69,620.69,620.69
Provincia di Ancona,29/04/2021 10:00:00 AM,centro_nord,,425.44,451.69,158.99,574.49,574.49,574.49
Trento,29/04/2021 10:00:00 AM,nord,,156.18,6.33,152.65,544.28,544.28,544.28
Trieste,29/04/2021 10:00:00 AM,nord,,143.0,0.0,143.0,571.99,571.99,571.99
Valle d'Aosta,29/04/2021 10:00:00 AM,nord,,126.7,0.67,126.35,506.81,506.81,506.81
Catanzaro,29/04/2021 10:00:00 AM,calabria,,203.82,7.85,198.79,635.19,635.19,635.19
Province of Palermo,29/04/2021 10:00:00 AM,sicilia,,380.49,247.26,228.84,602.87,602.87,602.87
Naples,29/04/2021 10:00:00 AM,sud,,149.41,0.0,149.41,597.65,597.65,597.65
Florence,29/04/2021 10:00:00 AM,centro_nord,,137.89,0.0,137.89,551.58,551.58,551.58
Provincia di Genova,29/04/2021 10:00:00 AM,nord,,131.23,0.0,131.23,524.9,524.9,524.9
Sardinia,29/04/2021 10:00:00 AM,sardegna,,134.52,0.0,134.52,538.07,538.07,538.07
Milan,29/04/2021 10:00:00 AM,nord,,139.88,2.02,138.78,520.54,520.54,520.54
Bari,29/04/2021 10:00:00 AM,sud,,627.18,832.77,98.85,627.18,627.18,627.18
Provincia di Campobasso,29/04/2021 09:00:00 AM,centro_sud,,386.85,603.47,117.04,413.79,413.79,413.79
Province of Palermo,29/04/2021 09:00:00 AM,sicilia,,145.15,23.36,134.92,402.77,402.77,402.77
Sardinia,29/04/2021 09:00:00 AM,sardegna,,188.68,77.16,159.3,339.24,339.24,339.24
Valle d'Aosta,29/04/2021 09:00:00 AM,nord,,84.21,0.15,84.16,323.81,323.81,323.81
Provincia di Ancona,29/04/2021 09:00:00 AM,centro_nord,,389.78,723.28,79.68,391.15,391.15,391.15
Bari,29/04/2021 09:00:00 AM,sud,,441.29,750.8,85.44,441.63,441.63,441.63
Bologna,29/04/2021 09:00:00 AM,nord,,357.07,665.1,85.53,368.09,368.09,368.09
L'Aquila,29/04/2021 09:00:00 AM,centro_sud,,395.84,713.81,87.1,399.66,399.66,399.66
Potenza,29/04/2021 09:00:00 AM,sud,,430.08,739.22,88.26,431.67,431.67,431.67
Provincia di Perugia,29/04/2021 09:00:00 AM,centro_nord,,284.46,296.2,159.5,384.61,384.61,384.61
Provincia di Genova,29/04/2021 09:00:00 AM,nord,,101.58,0.0,101.58,340.07,340.07,340.07
Rome,29/04/2021 09:00:00 AM,centro_sud,,380.05,710.05,80.19,383.51,383.51,383.51
Trieste,29/04/2021 09:00:00 AM,nord,,103.1,0.0,103.1,396.11,396.11,396.11
Naples,29/04/2021 09:00:00 AM,sud,,405.86,730.34,81.61,407.51,407.51,407.51
Milan,29/04/2021 09:00:00 AM,nord,,170.09,74.52,141.56,339.37,339.37,339.37
Province of Turin,29/04/2021 09:00:00 AM,nord,,82.14,0.0,82.14,320.28,320.28,320.28
Venice,29/04/2021 09:00:00 AM,nord,,149.62,18.07,142.06,377.61,377.61,377.61
Florence,29/04/2021 09:00:00 AM,centro_nord,,124.94,0.0,124.94,366.74,366.74,366.74
Catanzaro,29/04/2021 09:00:00 AM,calabria,,319.57,253.95,199.18,442.64,442.64,442.64
Trento,29/04/2021 09:00:00 AM,nord,,111.14,15.44,104.94,366.2,366.2,366.2
Provincia di Genova,29/04/2021 08:00:00 AM,nord,,47.42,0.0,47.42,154.37,154.37,154.37
Potenza,29/04/2021 08:00:00 AM,sud,,229.55,594.93,63.68,231.01,231.01,231.01
Milan,29/04/2021 08:00:00 AM,nord,,84.24,70.29,69.56,157.12,157.12,157.12
L'Aquila,29/04/2021 08:00:00 AM,centro_sud,,202.86,571.63,58.99,204.13,204.13,204.13
Provincia di Perugia,29/04/2021 08:00:00 AM,centro_nord,,150.94,281.27,82.78,192.53,192.53,192.53
Venice,29/04/2021 08:00:00 AM,nord,,75.26,10.54,72.69,193.54,193.54,193.54
Valle d'Aosta,29/04/2021 08:00:00 AM,nord,,37.09,0.0,37.09,141.74,141.74,141.74
Bari,29/04/2021 08:00:00 AM,sud,,242.85,613.94,63.16,243.19,243.19,243.19
Rome,29/04/2021 08:00:00 AM,centro_sud,,188.17,556.98,54.75,188.38,188.38,188.38
Provincia di Ancona,29/04/2021 08:00:00 AM,centro_nord,,200.37,573.46,56.29,200.6,200.6,200.6
Naples,29/04/2021 08:00:00 AM,sud,,208.58,584.1,56.98,208.61,208.61,208.61
Sardinia,29/04/2021 08:00:00 AM,sardegna,,85.09,78.88,70.06,140.97,140.97,140.97
Trieste,29/04/2021 08:00:00 AM,nord,,54.71,0.0,54.71,211.99,211.99,211.99
Province of Palermo,29/04/2021 08:00:00 AM,sicilia,,73.44,21.53,68.15,194.95,194.95,194.95
Catanzaro,29/04/2021 08:00:00 AM,calabria,,184.7,285.61,102.88,237.35,237.35,237.35
Provincia di Campobasso,29/04/2021 08:00:00 AM,centro_sud,,209.61,544.41,65.27,216.39,216.39,216.39
Province of Turin,29/04/2021 08:00:00 AM,nord,,35.44,0.0,35.44,137.47,137.47,137.47
Florence,29/04/2021 08:00:00 AM,centro_nord,,63.57,0.0,63.57,177.7,177.7,177.7
Bologna,29/04/2021 08:00:00 AM,nord,,177.69,519.17,57.08,181.23,181.23,181.23
Trento,29/04/2021 08:00:00 AM,nord,,56.08,12.5,53.2,183.45,183.45,183.45
Provincia di Genova,29/04/2021 07:00:00 AM,nord,,2.8,0.0,2.8,8.81,8.81,8.81
Florence,29/04/2021 07:00:00 AM,centro_nord,,7.95,0.0,7.95,20.68,20.68,20.68
Provincia di Ancona,29/04/2021 07:00:00 AM,centro_nord,,35.26,142.37,25.25,35.29,35.29,35.29
Potenza,29/04/2021 07:00:00 AM,sud,,50.1,220.43,30.54,50.26,50.26,50.26
L'Aquila,29/04/2021 07:00:00 AM,centro_sud,,33.72,148.37,23.77,33.95,33.95,33.95
Sardinia,29/04/2021 07:00:00 AM,sardegna,,0.18,0.0,0.18,0.26,0.26,0.26
Valle d'Aosta,29/04/2021 07:00:00 AM,nord,,1.03,0.0,1.03,3.96,3.96,3.96
Bologna,29/04/2021 07:00:00 AM,nord,,24.12,25.8,22.69,24.35,24.35,24.35
Venice,29/04/2021 07:00:00 AM,nord,,11.66,0.0,11.66,34.75,34.75,34.75
Province of Turin,29/04/2021 07:00:00 AM,nord,,0.63,0.0,0.63,2.5,2.5,2.5
Province of Palermo,29/04/2021 07:00:00 AM,sicilia,,5.03,0.0,5.03,20.14,20.14,20.14
Trento,29/04/2021 07:00:00 AM,nord,,8.44,0.0,8.44,28.08,28.08,28.08
Trieste,29/04/2021 07:00:00 AM,nord,,12.54,0.0,12.54,48.3,48.3,48.3
Milan,29/04/2021 07:00:00 AM,nord,,6.02,0.0,6.02,12.18,12.18,12.18
Provincia di Perugia,29/04/2021 07:00:00 AM,centro_nord,,23.27,24.68,21.8,28.52,28.52,28.52
Rome,29/04/2021 07:00:00 AM,centro_sud,,23.92,25.07,22.55,23.93,23.93,23.93
Naples,29/04/2021 07:00:00 AM,sud,,35.32,145.79,25.04,35.32,35.32,35.32
Catanzaro,29/04/2021 07:00:00 AM,calabria,,43.71,127.98,32.0,51.71,51.71,51.71
Bari,29/04/2021 07:00:00 AM,sud,,61.61,223.73,38.37,61.63,61.63,61.63
Provincia di Campobasso,29/04/2021 07:00:00 AM,centro_sud,,41.4,179.07,27.42,41.75,41.75,41.75
Naples,29/04/2021 06:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 06:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 06:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 06:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 06:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 06:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 06:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 06:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 06:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 06:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 06:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 06:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 06:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 05:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 05:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 05:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 05:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 05:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 05:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 05:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 04:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 04:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 04:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 04:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 04:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 04:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 04:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 04:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 04:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 04:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 04:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 04:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 04:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 03:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 03:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 03:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 03:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 03:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 03:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 03:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 03:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 03:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 03:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 03:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 03:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 03:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 02:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 02:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 02:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 02:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 02:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 02:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 02:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 01:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 01:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 01:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 01:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 01:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 01:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 01:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 01:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 01:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 01:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 01:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 01:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 01:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,29/04/2021 00:00:00 AM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,29/04/2021 00:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,29/04/2021 00:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,29/04/2021 00:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,29/04/2021 00:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,29/04/2021 00:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,29/04/2021 00:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,29/04/2021 00:00:00 AM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,29/04/2021 00:00:00 AM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,29/04/2021 00:00:00 AM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,29/04/2021 00:00:00 AM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,29/04/2021 00:00:00 AM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,29/04/2021 00:00:00 AM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trieste,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,28/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Perugia,28/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,28/04/2021 23:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
Florence,28/04/2021 23:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Campobasso,28/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Milan,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Trento,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,28/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Sardinia,28/04/2021 23:00:00 PM,sardegna,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,28/04/2021 23:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Naples,28/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,28/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Palermo,28/04/2021 23:00:00 PM,sicilia,,0.0,0.0,0.0,0.0,0.0,0.0
Bologna,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,28/04/2021 23:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,28/04/2021 23:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Genova,28/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Rome,28/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Venice,28/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Valle d'Aosta,28/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Bari,28/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
Catanzaro,28/04/2021 22:00:00 PM,calabria,,0.0,0.0,0.0,0.0,0.0,0.0
L'Aquila,28/04/2021 22:00:00 PM,centro_sud,,0.0,0.0,0.0,0.0,0.0,0.0
Provincia di Ancona,28/04/2021 22:00:00 PM,centro_nord,,0.0,0.0,0.0,0.0,0.0,0.0
Province of Turin,28/04/2021 22:00:00 PM,nord,,0.0,0.0,0.0,0.0,0.0,0.0
Potenza,28/04/2021 22:00:00 PM,sud,,0.0,0.0,0.0,0.0,0.0,0.0
