Date,Energy Balance [GWh],Energy Source
2021-06-02 16:00:00,9.90,Thermal
2021-06-02 16:00:00,1.07,Wind
2021-06-02 17:00:00,0.66,Geothermal
2021-06-02 17:00:00,6.66,Hydro
2021-06-02 17:00:00,4.27,Photovoltaic
2021-06-02 17:00:00,11.33,Thermal
2021-06-02 17:00:00,1.08,Wind
2021-06-02 18:00:00,0.66,Geothermal
2021-06-02 18:00:00,7.97,Hydro
2021-06-02 18:00:00,2.30,Photovoltaic
2021-06-02 18:00:00,13.09,Thermal
2021-06-02 18:00:00,1.01,Wind
2021-06-02 19:00:00,0.66,Geothermal
2021-06-02 19:00:00,9.30,Hydro
2021-06-02 19:00:00,0.65,Photovoltaic
2021-06-02 19:00:00,15.19,Thermal
2021-06-02 19:00:00,0.88,Wind
2021-06-02 20:00:00,0.66,Geothermal
2021-06-02 20:00:00,10.23,Hydro
2021-06-02 20:00:00,0.06,Photovoltaic
2021-06-02 20:00:00,16.02,Thermal
2021-06-02 20:00:00,0.58,Wind
2021-06-02 21:00:00,0.66,Geothermal
2021-06-02 21:00:00,9.70,Hydro
2021-06-02 21:00:00,0.00,Photovoltaic
2021-06-02 21:00:00,15.96,Thermal
2021-06-02 21:00:00,0.41,Wind
2021-06-02 22:00:00,0.66,Geothermal
2021-06-02 22:00:00,7.61,Hydro
2021-06-02 22:00:00,0.00,Photovoltaic
2021-06-02 22:00:00,16.26,Thermal
2021-06-02 22:00:00,0.34,Wind
2021-06-02 23:00:00,0.66,Geothermal
2021-06-02 23:00:00,6.38,Hydro
2021-06-02 23:00:00,0.00,Photovoltaic
2021-06-02 23:00:00,14.20,Thermal
2021-06-02 23:00:00,0.27,Wind
2021-06-03 00:00:00,0.66,Geothermal
2021-06-03 00:00:00,5.12,Hydro
2021-06-03 00:00:00,0.00,Photovoltaic
2021-06-03 00:00:00,12.15,Thermal
2021-06-03 00:00:00,0.28,Wind
2021-06-03 01:00:00,0.66,Geothermal
2021-06-03 01:00:00,4.96,Hydro
2021-06-03 01:00:00,0.00,Photovoltaic
2021-06-03 01:00:00,12.07,Thermal
2021-06-03 01:00:00,0.28,Wind
2021-06-03 02:00:00,0.66,Geothermal
2021-06-03 02:00:00,4.83,Hydro
2021-06-03 02:00:00,0.00,Photovoltaic
2021-06-03 02:00:00,11.31,Thermal
2021-06-03 02:00:00,0.35,Wind
2021-06-03 03:00:00,0.66,Geothermal
2021-06-03 03:00:00,4.81,Hydro
2021-06-03 03:00:00,0.00,Photovoltaic
2021-06-03 03:00:00,11.28,Thermal
2021-06-03 03:00:00,0.36,Wind
2021-06-03 04:00:00,0.66,Geothermal
2021-06-03 04:00:00,4.81,Hydro
2021-06-03 04:00:00,0.00,Photovoltaic
2021-06-03 04:00:00,11.54,Thermal
2021-06-03 04:00:00,0.38,Wind
2021-06-03 05:00:00,0.66,Geothermal
2021-06-03 05:00:00,5.08,Hydro
2021-06-03 05:00:00,0.01,Photovoltaic
2021-06-03 05:00:00,11.89,Thermal
2021-06-03 05:00:00,0.40,Wind
2021-06-03 06:00:00,0.66,Geothermal
2021-06-03 06:00:00,5.90,Hydro
2021-06-03 06:00:00,0.56,Photovoltaic
2021-06-03 06:00:00,13.45,Thermal
2021-06-03 06:00:00,0.39,Wind
2021-06-03 07:00:00,0.66,Geothermal
2021-06-03 07:00:00,7.16,Hydro
2021-06-03 07:00:00,2.47,Photovoltaic
2021-06-03 07:00:00,15.79,Thermal
2021-06-03 07:00:00,0.33,Wind
2021-06-03 08:00:00,0.66,Geothermal
2021-06-03 08:00:00,7.92,Hydro
2021-06-03 08:00:00,5.07,Photovoltaic
2021-06-03 08:00:00,15.67,Thermal
2021-06-03 08:00:00,0.26,Wind
2021-06-03 09:00:00,0.66,Geothermal
2021-06-03 09:00:00,7.33,Hydro
2021-06-03 09:00:00,7.30,Photovoltaic
2021-06-03 09:00:00,15.58,Thermal
2021-06-03 09:00:00,0.28,Wind
2021-06-03 10:00:00,0.66,Geothermal
2021-06-03 10:00:00,6.63,Hydro
2021-06-03 10:00:00,9.01,Photovoltaic
2021-06-03 10:00:00,14.69,Thermal
2021-06-03 10:00:00,0.30,Wind
2021-06-03 11:00:00,0.66,Geothermal
2021-06-03 11:00:00,6.27,Hydro
2021-06-03 11:00:00,10.05,Photovoltaic
2021-06-03 11:00:00,14.15,Thermal
2021-06-03 11:00:00,0.34,Wind
2021-06-03 12:00:00,0.65,Geothermal
2021-06-03 12:00:00,5.61,Hydro
2021-06-03 12:00:00,10.53,Photovoltaic
2021-06-03 12:00:00,13.06,Thermal
2021-06-03 12:00:00,0.41,Wind
2021-06-03 13:00:00,0.65,Geothermal
2021-06-03 13:00:00,5.16,Hydro
2021-06-03 13:00:00,10.66,Photovoltaic
2021-06-03 13:00:00,12.80,Thermal
2021-06-03 13:00:00,0.52,Wind
2021-06-03 14:00:00,0.65,Geothermal
2021-06-03 14:00:00,5.20,Hydro
2021-06-03 14:00:00,10.22,Photovoltaic
2021-06-03 14:00:00,13.09,Thermal
2021-06-03 14:00:00,0.72,Wind
2021-06-03 15:00:00,0.65,Geothermal
2021-06-03 15:00:00,5.88,Hydro
2021-06-03 15:00:00,9.15,Photovoltaic
2021-06-03 15:00:00,14.35,Thermal
2021-06-03 15:00:00,0.90,Wind
2021-06-03 16:00:00,0.65,Geothermal
2021-06-03 16:00:00,6.40,Hydro
2021-06-03 16:00:00,7.79,Photovoltaic
2021-06-03 16:00:00,14.82,Thermal
2021-06-03 16:00:00,1.05,Wind
2021-06-03 17:00:00,0.65,Geothermal
2021-06-03 17:00:00,6.80,Hydro
2021-06-03 17:00:00,5.66,Photovoltaic
2021-06-03 17:00:00,16.56,Thermal
2021-06-03 17:00:00,1.03,Wind
2021-06-03 18:00:00,0.66,Geothermal
2021-06-03 18:00:00,7.84,Hydro
2021-06-03 18:00:00,2.99,Photovoltaic
2021-06-03 18:00:00,18.05,Thermal
2021-06-03 18:00:00,0.96,Wind
2021-06-03 19:00:00,0.66,Geothermal
2021-06-03 19:00:00,9.73,Hydro
2021-06-03 19:00:00,0.82,Photovoltaic
2021-06-03 19:00:00,18.84,Thermal
2021-06-03 19:00:00,0.72,Wind
2021-06-03 20:00:00,0.66,Geothermal
2021-06-03 20:00:00,10.55,Hydro
2021-06-03 20:00:00,0.07,Photovoltaic
2021-06-03 20:00:00,19.33,Thermal
2021-06-03 20:00:00,0.50,Wind
2021-06-03 21:00:00,0.66,Geothermal
2021-06-03 21:00:00,9.79,Hydro
2021-06-03 21:00:00,0.00,Photovoltaic
2021-06-03 21:00:00,19.58,Thermal
2021-06-03 21:00:00,0.36,Wind
2021-06-03 22:00:00,0.66,Geothermal
2021-06-03 22:00:00,8.28,Hydro
2021-06-03 22:00:00,0.00,Photovoltaic
2021-06-03 22:00:00,18.54,Thermal
2021-06-03 22:00:00,0.34,Wind
2021-06-03 23:00:00,0.66,Geothermal
2021-06-03 23:00:00,6.67,Hydro
2021-06-03 23:00:00,0.00,Photovoltaic
2021-06-03 23:00:00,17.65,Thermal
2021-06-03 23:00:00,0.36,Wind
2021-06-04 00:00:00,0.66,Geothermal
2021-06-04 00:00:00,5.79,Hydro
2021-06-04 00:00:00,0.00,Photovoltaic
2021-06-04 00:00:00,15.32,Thermal
2021-06-04 00:00:00,0.39,Wind
2021-06-04 01:00:00,0.66,Geothermal
2021-06-04 01:00:00,5.23,Hydro
2021-06-04 01:00:00,0.00,Photovoltaic
2021-06-04 01:00:00,14.47,Thermal
2021-06-04 01:00:00,0.38,Wind
2021-06-04 02:00:00,0.66,Geothermal
2021-06-04 02:00:00,5.15,Hydro
2021-06-04 02:00:00,0.00,Photovoltaic
2021-06-04 02:00:00,14.02,Thermal
2021-06-04 02:00:00,0.41,Wind
2021-06-04 03:00:00,0.66,Geothermal
2021-06-04 03:00:00,4.95,Hydro
2021-06-04 03:00:00,0.00,Photovoltaic
2021-06-04 03:00:00,12.45,Thermal
2021-06-04 03:00:00,0.46,Wind
2021-06-04 04:00:00,0.66,Geothermal
2021-06-04 04:00:00,5.20,Hydro
2021-06-04 04:00:00,0.00,Photovoltaic
2021-06-04 04:00:00,12.83,Thermal
2021-06-04 04:00:00,0.44,Wind
2021-06-04 05:00:00,0.66,Geothermal
2021-06-04 05:00:00,5.30,Hydro
2021-06-04 05:00:00,0.01,Photovoltaic
2021-06-04 05:00:00,13.31,Thermal
2021-06-04 05:00:00,0.43,Wind
2021-06-04 06:00:00,0.66,Geothermal
2021-06-04 06:00:00,6.64,Hydro
2021-06-04 06:00:00,0.55,Photovoltaic
2021-06-04 06:00:00,15.11,Thermal
2021-06-04 06:00:00,0.43,Wind
2021-06-04 07:00:00,0.66,Geothermal
2021-06-04 07:00:00,8.83,Hydro
2021-06-04 07:00:00,2.46,Photovoltaic
2021-06-04 07:00:00,16.47,Thermal
2021-06-04 07:00:00,0.33,Wind
2021-06-04 08:00:00,0.66,Geothermal
2021-06-04 08:00:00,10.07,Hydro
2021-06-04 08:00:00,5.13,Photovoltaic
2021-06-04 08:00:00,16.36,Thermal
2021-06-04 08:00:00,0.30,Wind
2021-06-04 09:00:00,0.65,Geothermal
2021-06-04 09:00:00,9.04,Hydro
2021-06-04 09:00:00,7.41,Photovoltaic
2021-06-04 09:00:00,16.05,Thermal
2021-06-04 09:00:00,0.32,Wind
2021-06-04 10:00:00,0.65,Geothermal
2021-06-04 10:00:00,7.38,Hydro
2021-06-04 10:00:00,9.08,Photovoltaic
