Date,Energy Balance [GWh],Energy Source
2020-02-03 04:00:00,3.94,Wind
2020-02-03 05:00:00,0.66,Geothermal
2020-02-03 05:00:00,2.04,Hydro
2020-02-03 05:00:00,0.00,Photovoltaic
2020-02-03 05:00:00,12.89,Thermal
2020-02-03 05:00:00,4.36,Wind
2020-02-03 06:00:00,0.66,Geothermal
2020-02-03 06:00:00,2.76,Hydro
2020-02-03 06:00:00,0.00,Photovoltaic
2020-02-03 06:00:00,17.29,Thermal
2020-02-03 06:00:00,4.75,Wind
2020-02-03 07:00:00,0.66,Geothermal
2020-02-03 07:00:00,4.31,Hydro
2020-02-03 07:00:00,0.17,Photovoltaic
2020-02-03 07:00:00,21.91,Thermal
2020-02-03 07:00:00,4.75,Wind
2020-02-03 08:00:00,0.66,Geothermal
2020-02-03 08:00:00,5.09,Hydro
2020-02-03 08:00:00,1.34,Photovoltaic
2020-02-03 08:00:00,24.54,Thermal
2020-02-03 08:00:00,4.58,Wind
2020-02-03 09:00:00,0.66,Geothermal
2020-02-03 09:00:00,4.66,Hydro
2020-02-03 09:00:00,2.66,Photovoltaic
2020-02-03 09:00:00,24.25,Thermal
2020-02-03 09:00:00,4.21,Wind
2020-02-03 10:00:00,0.66,Geothermal
2020-02-03 10:00:00,4.03,Hydro
2020-02-03 10:00:00,4.25,Photovoltaic
2020-02-03 10:00:00,23.04,Thermal
2020-02-03 10:00:00,4.23,Wind
2020-02-03 11:00:00,0.66,Geothermal
2020-02-03 11:00:00,3.43,Hydro
2020-02-03 11:00:00,5.16,Photovoltaic
2020-02-03 11:00:00,22.60,Thermal
2020-02-03 11:00:00,4.50,Wind
2020-02-03 12:00:00,0.66,Geothermal
2020-02-03 12:00:00,2.74,Hydro
2020-02-03 12:00:00,5.44,Photovoltaic
2020-02-03 12:00:00,21.53,Thermal
2020-02-03 12:00:00,4.58,Wind
2020-02-03 13:00:00,0.65,Geothermal
2020-02-03 13:00:00,2.63,Hydro
2020-02-03 13:00:00,5.03,Photovoltaic
2020-02-03 13:00:00,21.43,Thermal
2020-02-03 13:00:00,4.60,Wind
2020-02-03 14:00:00,0.65,Geothermal
2020-02-03 14:00:00,3.00,Hydro
2020-02-03 14:00:00,3.81,Photovoltaic
2020-02-03 14:00:00,22.90,Thermal
2020-02-03 14:00:00,4.49,Wind
2020-02-03 15:00:00,0.64,Geothermal
2020-02-03 15:00:00,3.16,Hydro
2020-02-03 15:00:00,2.21,Photovoltaic
2020-02-03 15:00:00,24.46,Thermal
2020-02-03 15:00:00,4.28,Wind
2020-02-03 16:00:00,0.64,Geothermal
2020-02-03 16:00:00,4.49,Hydro
2020-02-03 16:00:00,0.63,Photovoltaic
2020-02-03 16:00:00,25.56,Thermal
2020-02-03 16:00:00,4.02,Wind
2020-02-03 17:00:00,0.65,Geothermal
2020-02-03 17:00:00,5.90,Hydro
2020-02-03 17:00:00,0.02,Photovoltaic
2020-02-03 17:00:00,26.05,Thermal
